event_id,key,route,segment,split_scan,split_ns,parent_pid,parent_members,parent_member_count,observed_parent_members,raw_dropout_count,child_count,children,parent_representative,owner_child_pid,owner_child_members,owner_child_representative,new_pid_births,new_pids,failure_edge,failure_reason,failure_excess,publication_gap,new_public_point,alias_change,representative_change,external_visible,internal_only,rejoin_scan,rejoin_ns,rejoin_latency_s,rejoin_pid,rejoin_members,rejoin_to_parent_pid
00000247--b657952782--0:578:1000843:745|765,00000247--b657952782--0,00000247,0,578,126982474003,1000843,745|765,2,745|765,0,2,1000843:745;1000871:765,745,1000843,745,745,1,1000871,745|765,DISTANCE_GROWTH,1.25,0,1,0,0,1,0,585,127685531139,0.703057136,1000843,745|765,1
00000247--b657952782--0:583:1000854:748|755,00000247--b657952782--0,00000247,0,583,127482847157,1000854,748|755,2,748|755,0,2,1000847:748|757;1000854:755|762,755,1000854,755|762,755,0,,748|755,LATERAL_GROWTH,0.28125,0,1,0,0,1,0,606,129782675612,2.299828455,1000854,748|755,1
00000247--b657952782--0:598:1000843:745|765|786,00000247--b657952782--0,00000247,0,598,128983293189,1000843,745|765|786,3,745|765|786,0,2,1000843:765|786;1000904:745,745,1000843,765|786,786,1,1000904,745|765,DISTANCE_DIAMETER,0.25,0,1,0,1,1,0,604,129582865674,0.599572485,1000843,745|765|786,1
00000247--b657952782--0:602:1000890:787|803,00000247--b657952782--0,00000247,0,602,129383580732,1000890,787|803,2,787|803,0,2,1000890:787;1000913:803,787,1000890,787,787,1,1000913,787|803,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,605,129682841267,0.299260535,1000890,787|803,1
00000247--b657952782--0:612:1000864:764|778,00000247--b657952782--0,00000247,0,612,130383134303,1000864,764|778,2,764|778,0,2,1000864:764;1000931:778,764,1000864,764,764,1,1000931,764|778,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,614,130582337766,0.199203463,1000864,764|778,1
00000247--b657952782--0:612:1000890:787|803,00000247--b657952782--0,00000247,0,612,130383134303,1000890,787|803,2,787|803,0,2,1000890:787;1000933:803,787,1000890,787,787,1,1000933,787|803,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,615,130682813317,0.299679014,1000890,787|803,1
00000247--b657952782--0:612:1000896:793|801,00000247--b657952782--0,00000247,0,612,130383134303,1000896,793|801,2,793|801,0,2,1000896:793;1000914:801|808,793,1000896,793,793,0,,793|801,LATERAL_DIAMETER,0.5,0,1,0,0,1,0,617,130884688837,0.501554534,1000896,793|801|810,1
00000247--b657952782--1:11:1000017:18|26,00000247--b657952782--1,00000247,1,11,132182546408,1000017,18|26,2,18|26,0,2,1000017:18;1000031:26|31,18,1000017,18,18,0,,18|26,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,25,133582683463,1.400137055,1000017,18|26,1
00000247--b657952782--1:25:1000031:26|31,00000247--b657952782--1,00000247,1,25,133582683463,1000031,26|31,2,26|31,0,2,1000017:18|26;1000031:31,31,1000031,31,31,0,,26|31,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,31,134183522647,0.600839184,1000031,26|31,1
00000247--b657952782--1:28:1000012:14|52,00000247--b657952782--1,00000247,1,28,133882744254,1000012,14|52,2,14|52,0,2,1000012:14;1000063:52,14,1000012,14,14,1,1000063,14|52,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,32,134285746696,0.403002442,1000063,14|52|57,0
00000247--b657952782--1:34:1000063:14|52|57,00000247--b657952782--1,00000247,1,34,134482835371,1000063,14|52|57,3,14|52|57,0,2,1000063:52|57;1000073:14,52,1000063,52|57,52,1,1000073,14|52,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,37,134782739705,0.299904334,1000063,14|52|57,1
00000247--b657952782--1:57:1000054:49|66,00000247--b657952782--1,00000247,1,57,136782450888,1000054,49|66,2,49|66,0,2,1000054:66;1000097:49|87,49,1000054,66,66,0,,49|66,LATERAL_GROWTH,0.0625,0,1,0,1,1,0,60,137082574527,0.300123639,1000054,49|66,1
00000247--b657952782--1:70:1000112:101|108,00000247--b657952782--1,00000247,1,70,138083079876,1000112,101|108,2,101|108,0,2,1000112:101;1000127:108,101,1000112,101,101,1,1000127,101|108,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,79,138982943662,0.899863786,1000112,101|108|115,1
00000247--b657952782--1:71:1000107:96|107,00000247--b657952782--1,00000247,1,71,138182964539,1000107,96|107,2,96|107,0,2,1000106:95|107;1000107:96,96,1000107,96,96,0,,96|107,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,84,139483257148,1.300292609,1000106,96|107,0
00000247--b657952782--1:99:1000170:153|155,00000247--b657952782--1,00000247,1,99,140982509020,1000170,153|155,2,153|155,0,2,1000170:153;1000176:155,153,1000170,153,153,1,1000176,153|155,LATERAL_DIAMETER,0.125,0,1,0,0,1,0,102,141283333921,0.300824901,1000170,153|155,1
00000247--b657952782--1:111:1000149:135|163,00000247--b657952782--1,00000247,1,111,142183904225,1000149,135|163,2,135|163,0,2,1000149:135;1000190:163,135,1000149,135,135,1,1000190,135|163,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,116,142682882865,0.49897864,1000149,135|163,1
00000247--b657952782--1:124:1000158:145|169,00000247--b657952782--1,00000247,1,124,143473145359,1000158,145|169,2,145|169,0,2,1000158:145;1000208:169,145,1000158,145,145,1,1000208,145|169,LATERAL_GROWTH,0.15625,0,1,0,0,1,0,130,144072753381,0.599608022,1000158,145|169,1
00000247--b657952782--1:182:1000246:222|233,00000247--b657952782--1,00000247,1,182,149272427962,1000246,222|233,2,222|233,0,2,1000246:222;1000276:233,222,1000246,222,222,1,1000276,222|233,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,184,149472852697,0.200424735,1000246,222|233,1
00000247--b657952782--1:192:1000246:222|233|251,00000247--b657952782--1,00000247,1,192,150272758717,1000246,222|233|251,3,222|233|251,0,2,1000246:222|251;1000284:233,222,1000246,222|251,251,1,1000284,233|251,DISTANCE_GROWTH,0.25,0,1,0,1,1,0,193,150372964413,0.100205696,1000246,222|233|251,1
00000247--b657952782--1:242:1000304:275|293,00000247--b657952782--1,00000247,1,242,155272579527,1000304,275|293,2,275|293,0,2,1000304:275;1000325:293,275,1000304,275,275,1,1000325,275|293,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,246,155672867771,0.400288244,1000304,275|293,1
00000247--b657952782--1:279:1000335:307|311|317,00000247--b657952782--1,00000247,1,279,158962687008,1000335,307|311|317,3,307|311|317,0,2,1000335:307|317;1000362:311,317,1000335,307|317,317,1,1000362,311|317,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,282,159263160648,0.30047364,1000335,307|311|317,1
00000247--b657952782--1:283:1000318:289|293,00000247--b657952782--1,00000247,1,283,159363303755,1000318,289|293,2,289|293,0,2,1000318:289;1000368:293,289,1000318,289,289,1,1000368,289|293,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,289,159962606897,0.599303142,1000318,289|293,1
00000247--b657952782--1:285:1000335:307|311|317,00000247--b657952782--1,00000247,1,285,159563676482,1000335,307|311|317,3,307|311|317,0,2,1000335:307|317;1000374:311,317,1000335,307|317,317,1,1000374,311|317,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,296,160663303612,1.09962713,1000335,307|311|317,1
00000247--b657952782--1:290:1000318:289|293,00000247--b657952782--1,00000247,1,290,160063016991,1000318,289|293,2,289|293,0,2,1000318:289;1000379:293,289,1000318,289,289,1,1000379,289|293,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,293,160362808953,0.299791962,1000318,289|293,1
00000247--b657952782--1:293:1000354:323|327,00000247--b657952782--1,00000247,1,293,160362808953,1000354,323|327,2,323|327,0,2,1000354:323;1000386:327,323,1000354,323,323,1,1000386,323|327,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,308,161862944929,1.500135976,1000354,323|327,1
00000247--b657952782--1:366:1000509:444|464,00000247--b657952782--1,00000247,1,366,167663520790,1000509,444|464,2,444|464,0,2,1000509:444;1000520:464,444,1000509,444,444,1,1000520,444|464,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,367,167763827908,0.100307118,1000509,444|464,1
00000247--b657952782--1:368:1000509:444|464,00000247--b657952782--1,00000247,1,368,167862878671,1000509,444|464,2,444|464,0,2,1000509:444;1000524:464,444,1000509,444,444,1,1000524,444|464,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,372,168262814942,0.399936271,1000509,444|464,1
00000247--b657952782--1:372:1000469:427|459,00000247--b657952782--1,00000247,1,372,168262814942,1000469,427|459,2,427|459,0,2,1000469:459;1000488:427|465,427,1000469,459,459,0,,427|459,LATERAL_GROWTH,0.28125,0,1,0,1,1,0,405,171562461732,3.29964679,1000534,427|459|469,0
00000247--b657952782--1:378:1000507:454|472,00000247--b657952782--1,00000247,1,378,168862722211,1000507,454|472,2,454|472,0,2,1000494:451|472;1000507:454,454,1000507,454,454,0,,454|472,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,385,169562944867,0.700222656,1000494,454|472,0
00000247--b657952782--1:381:1000469:459|469,00000247--b657952782--1,00000247,1,381,169163180101,1000469,459|469,2,459|469,0,2,1000469:469;1000534:459|480,459,1000469,469,469,0,,459|469,LATERAL_GROWTH,0.09375,0,1,0,1,1,0,400,171064757594,1.901577493,1000534,459|465|469,0
00000247--b657952782--1:400:1000469:469|494,00000247--b657952782--1,00000247,1,400,171064757594,1000469,469|494,2,469|494,0,2,1000469:494;1000534:459|465|469,469,1000469,494,494,0,,469|494,DISTANCE_DIAMETER,0.25,0,1,0,1,1,0,428,173862731810,2.797974216,1000571,469|494|513,0
00000247--b657952782--1:415:1000571:494|513|516,00000247--b657952782--1,00000247,1,415,172563026483,1000571,494|513|516,3,494|513|516,0,2,1000571:494|516;1000586:513,513,1000571,494|516,494,1,1000586,494|513,LATERAL_GROWTH,0.09375,0,1,0,1,1,0,416,172663351111,0.100324628,1000571,494|513|516,1
00000247--b657952782--1:419:1000534:427|459|469,00000247--b657952782--1,00000247,1,419,172962380833,1000534,427|459|469,3,427|459|469,0,2,1000534:427|469;1000595:459,459,1000534,427|469,427,1,1000595,459|469,LATERAL_GROWTH,0.0625,0,1,0,1,1,0,425,173562767397,0.600386564,1000534,427|459|469,1
00000247--b657952782--1:430:1000585:527|536,00000247--b657952782--1,00000247,1,430,174054869171,1000585,527|536,2,527|536,0,2,1000585:527;1000605:536,527,1000585,527,527,1,1000605,527|536,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,433,174353310197,0.298441026,1000585,527|536,1
00000247--b657952782--1:435:1000585:527|536,00000247--b657952782--1,00000247,1,435,174562604335,1000585,527|536,2,527|536,0,2,1000585:527;1000612:536,527,1000585,527,527,1,1000612,527|536,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,443,175353140350,0.790536015,1000585,527|536,1
00000247--b657952782--1:443:1000616:553|563,00000247--b657952782--1,00000247,1,443,175353140350,1000616,553|563,2,553|563,0,2,1000616:563;1000628:553,563,1000616,563,563,1,1000628,553|563,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,444,175463078836,0.109938486,1000616,553|563,1
00000247--b657952782--1:495:1000715:645|649,00000247--b657952782--1,00000247,1,495,180552551186,1000715,645|649,2,645|649,0,2,1000715:645;1000725:649,645,1000715,645,645,1,1000725,645|649,LATERAL_DIAMETER,0.125,0,1,0,0,1,0,498,180853514072,0.300962886,1000715,645|649,1
00000247--b657952782--1:512:1000712:642|661|671,00000247--b657952782--1,00000247,1,512,182252655963,1000712,642|661|671,3,642|661|671,0,2,1000712:661|671;1000748:642,642,1000712,661|671,671,1,1000748,642|661,LATERAL_GROWTH,0.09375,0,1,0,1,1,0,513,182352742768,0.100086805,1000712,642|661|671,1
00000247--b657952782--1:544:1000689:638|663,00000247--b657952782--1,00000247,1,544,185453180459,1000689,638|663,2,638|663,0,2,1000689:638;1000792:663|713,663,1000689,638,638,0,,638|663,DISTANCE_GROWTH,0.25,0,1,0,1,1,0,549,185953016109,0.49983565,1000689,638|663,1
00000247--b657952782--1:569:1000689:724|744,00000247--b657952782--1,00000247,1,569,187953119064,1000689,724|744,2,724|744,0,2,1000689:724;1000835:744,724,1000689,724,724,1,1000835,724|744,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,579,188952525461,0.999406397,1000689,724|744,1
00000247--b657952782--1:575:1000838:713|752,00000247--b657952782--1,00000247,1,575,188552541778,1000838,713|752,2,713|752,0,2,1000782:713|723;1000827:742|752,752,,,,0,,713|752,LATERAL_GROWTH,0.15625,0,1,0,0,1,0,586,189653321060,1.100779282,1000782,713|752,0
00000247--b657952782--1:582:1000782:713|723,00000247--b657952782--1,00000247,1,582,189252621749,1000782,713|723,2,713|723,0,2,1000782:713;1000853:723,713,1000782,713,713,1,1000853,713|723,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,590,190052935992,0.800314243,1000853,713|723,0
00000247--b657952782--10:24:1000000:1|3,00000247--b657952782--10,00000247,10,24,673502455644,1000000,1|3,2,1|3,0,2,1000000:1;1000012:3,1,1000000,1,1,1,1000012,1|3,LATERAL_GROWTH,0.1875,0,1,0,0,1,0,25,673602739127,0.100283483,1000000,1|3,1
00000247--b657952782--10:67:1000000:1|3,00000247--b657952782--10,00000247,10,67,677802870044,1000000,1|3,2,1|3,0,2,1000000:1;1000021:3,1,1000000,1,1,1,1000021,1|3,LATERAL_GROWTH,0.125,0,1,0,0,1,0,68,677902376624,0.09950658,1000000,1|3,1
00000247--b657952782--10:131:1000000:1|3,00000247--b657952782--10,00000247,10,131,684202491186,1000000,1|3,2,1|3,0,2,1000000:1;1000032:3,1,1000000,1,1,1,1000032,1|3,LATERAL_GROWTH,0.375,0,1,0,0,1,0,136,684703137168,0.500645982,1000000,1|3|31,1
00000247--b657952782--10:492:1000153:149|172,00000247--b657952782--10,00000247,10,492,720302408363,1000153,149|172,2,149|172,0,2,1000153:149;1000180:172,149,1000153,149,149,1,1000180,149|172,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,493,720403444098,0.101035735,1000153,149|172,1
00000247--b657952782--10:494:1000153:149|172,00000247--b657952782--10,00000247,10,494,720503545906,1000153,149|172,2,149|172,0,2,1000153:149;1000182:172,149,1000153,149,149,1,1000182,149|172,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,495,720603657297,0.100111391,1000153,149|172,1
00000247--b657952782--10:579:1000213:204|206,00000247--b657952782--10,00000247,10,579,729003344946,1000213,204|206,2,204|206,0,2,1000213:204;1000217:206,204,1000213,204,204,1,1000217,204|206,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,582,729303016235,0.299671289,1000213,204|206,1
00000247--b657952782--11:88:1000000:1|7|29,00000247--b657952782--11,00000247,11,88,739892729851,1000000,1|7|29,3,1|7|29,0,2,1000000:1|7;1000041:29,1,1000000,1|7,1,1,1000041,7|29,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,98,740893116778,1.000386927,1000000,1|7|29,1
00000247--b657952782--11:110:1000000:1|7|29,00000247--b657952782--11,00000247,11,110,742092608498,1000000,1|7|29,3,1|7|29,0,2,1000000:1|7;1000048:29,1,1000000,1|7,1,1,1000048,7|29,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,113,742392654209,0.300045711,1000000,1|7|29,1
00000247--b657952782--11:164:1000000:1|7|63,00000247--b657952782--11,00000247,11,164,747494257904,1000000,1|7|63,3,1|7|63,0,2,1000000:63;1000067:1|7|64,1,1000000,63,63,0,,7|63,LATERAL_DIAMETER,0.0625,0,1,0,1,1,0,168,747892662237,0.398404333,1000067,1|7|63|64,0
00000247--b657952782--11:232:1000067:1|7|68|71,00000247--b657952782--11,00000247,11,232,754293135520,1000067,1|7|68|71,4,1|7|68|71,0,2,1000067:1|7|71;1000083:68,7,1000067,1|7|71,7,1,1000083,7|68,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,235,754593182194,0.300046674,1000067,1|7|68|71,1
00000247--b657952782--11:262:1000067:1|7|68|71,00000247--b657952782--11,00000247,11,262,757292486140,1000067,1|7|68|71,4,1|7|68|71,0,2,1000067:1|7|71;1000086:68,7,1000067,1|7|71,7,1,1000086,7|68,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,265,757592973778,0.300487638,1000067,1|7|68|71,1
00000247--b657952782--11:306:1000067:1|7|71|88,00000247--b657952782--11,00000247,11,306,761693192447,1000067,1|7|71|88,4,1|7|71|88,0,2,1000067:1|7|71;1000097:88,7,1000067,1|7|71,7,1,1000097,7|88,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,311,762193073804,0.499881357,1000067,1|7|71|88,1
00000247--b657952782--11:351:1000067:1|7|100,00000247--b657952782--11,00000247,11,351,766193258322,1000067,1|7|100,3,1|7|100,0,2,1000067:1|7;1000112:100,7,1000067,1|7,7,1,1000112,7|100,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,354,766493496222,0.3002379,1000067,1|7|100|104,1
00000247--b657952782--11:390:1000067:1|7|100|108,00000247--b657952782--11,00000247,11,390,770092854883,1000067,1|7|100|108,4,1|7|100|108,0,2,1000067:1|7|108;1000119:100,7,1000067,1|7|108,7,1,1000119,7|100,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,393,770392812203,0.29995732,1000067,1|7|100|108,1
00000247--b657952782--11:430:1000067:1|7|115|116,00000247--b657952782--11,00000247,11,430,774092561641,1000067,1|7|115|116,4,1|7|115|116,0,2,1000067:1|7|115;1000130:116,7,1000067,1|7|115,7,1,1000130,7|116,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,433,774393375632,0.300813991,1000067,1|7|115|116|118,1
00000247--b657952782--11:455:1000067:1|7|116,00000247--b657952782--11,00000247,11,455,776592884044,1000067,1|7|116,3,1|7|116,0,2,1000067:1|7;1000140:116,7,1000067,1|7,7,1,1000140,1|116,LATERAL_GROWTH,0.125,0,1,0,0,1,0,459,776992616726,0.399732682,1000067,1|7|116|125,1
00000247--b657952782--11:477:1000067:1|7|116|125,00000247--b657952782--11,00000247,11,477,778792772357,1000067,1|7|116|125,4,1|7|116|125,0,2,1000067:1|7|125;1000148:116,7,1000067,1|7|125,7,1,1000148,7|116,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,486,779693233417,0.90046106,1000067,1|7|116|125,1
00000247--b657952782--11:524:1000067:1|7|138|146,00000247--b657952782--11,00000247,11,524,783493015456,1000067,1|7|138|146,4,1|7|138|146,0,2,1000067:1|7|138;1000167:146,7,1000067,1|7|138,7,1,1000167,7|146,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,527,783793311640,0.300296184,1000067,1|7|138|146|148,1
00000247--b657952782--11:591:1000067:1|7|138|169,00000247--b657952782--11,00000247,11,591,790193239523,1000067,1|7|138|169,4,1|7|138|169,0,2,1000067:1|7;1000192:138|169,7,1000067,1|7,7,1,1000192,7|169,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,598,790892955635,0.699716112,1000067,1|7|138|169,1
00000247--b657952782--12:48:1000000:1|5|7|12,00000247--b657952782--12,00000247,12,48,795892374405,1000000,1|5|7|12,4,1|5|7|12,0,2,1000000:1|5|7;1000027:12,1,1000000,1|5|7,1,1,1000027,7|12,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,55,796585154436,0.692780031,1000000,1|5|7|12|26,1
00000247--b657952782--12:50:1000000:1|5|7,00000247--b657952782--12,00000247,12,50,796093203801,1000000,1|5|7,3,1|5|7,0,2,1000000:1|7;1000027:5|12,1,1000000,1|7,1,0,,1|5,LATERAL_GROWTH,0.21875,0,1,0,0,1,0,55,796585154436,0.491950635,1000000,1|5|7|12|26,1
00000247--b657952782--12:63:1000000:1|5|7|12|26,00000247--b657952782--12,00000247,12,63,797393374737,1000000,1|5|7|12|26,5,1|5|7|12|26,0,2,1000000:1|7|26;1000032:5|12,1,1000000,1|7|26,1,1,1000032,7|12,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,71,798192524630,0.799149893,1000000,1|5|7|12|26,1
00000247--b657952782--12:73:1000000:1|5|7|12|26,00000247--b657952782--12,00000247,12,73,798385185469,1000000,1|5|7|12|26,5,1|5|7|12|26,0,2,1000000:1|7|26;1000035:5|12,1,1000000,1|7|26,1,1,1000035,7|12,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,76,798692944457,0.307758988,1000000,1|5|7|12|26,1
00000247--b657952782--12:167:1000000:1|7|12|26,00000247--b657952782--12,00000247,12,167,807792944703,1000000,1|7|12|26,4,1|7|12|26,0,2,1000000:1|7|26;1000072:12,1,1000000,1|7|26,1,1,1000072,7|12,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,177,808792994958,1.000050255,1000000,1|7|12|26,1
00000247--b657952782--12:181:1000000:1|7|12|26,00000247--b657952782--12,00000247,12,181,809192372175,1000000,1|7|12|26,4,1|7|12|26,0,2,1000000:1|7|26;1000080:12,1,1000000,1|7|26,1,1,1000080,7|12,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,184,809483843464,0.291471289,1000000,1|7|12|26,1
00000247--b657952782--12:188:1000000:1|7|12|26,00000247--b657952782--12,00000247,12,188,809893010095,1000000,1|7|12|26,4,1|7|12|26,0,2,1000000:1|7|26;1000083:12,1,1000000,1|7|26,1,1,1000083,7|12,LATERAL_DIAMETER,0.125,0,1,0,0,1,0,212,812292949294,2.399939199,1000000,1|7|12|26,1
00000247--b657952782--12:218:1000000:1|7|12|26,00000247--b657952782--12,00000247,12,218,812883365556,1000000,1|7|12|26,4,1|7|12|26,0,2,1000000:1|7|26;1000091:12,1,1000000,1|7|26,1,1,1000091,1|12,LATERAL_GROWTH,0.34375,0,1,0,0,1,0,222,813293016064,0.409650508,1000000,1|7|12|26,1
00000247--b657952782--12:264:1000094:1|7|85|88|89|90,00000247--b657952782--12,00000247,12,264,817482828788,1000094,1|7|85|88|89|90,6,1|7|85|88|89|90,0,2,1000094:7|85|88|89;1000106:1|90,7,1000094,7|85|88|89,7,1,1000106,1|89,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,270,818082903398,0.60007461,1000106,1|7|85|88|89|90,0
00000247--b657952782--12:265:1000094:7|85|88|89,00000247--b657952782--12,00000247,12,265,817582918387,1000094,7|85|88|89,4,7|85|88|89,0,2,1000094:85|89;1000106:1|7|88|90,7,1000094,85|89,89,0,,7|85,LATERAL_DIAMETER,0.15625,0,1,0,1,1,0,270,818082903398,0.499985011,1000106,1|7|85|88|89|90,0
00000247--b657952782--12:277:1000106:1|7|88|97,00000247--b657952782--12,00000247,12,277,818782537887,1000106,1|7|88|97,4,1|7|88|97,0,2,1000106:1|7|88;1000114:97,1,1000106,1|7|88,1,1,1000114,88|97,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,283,819382609930,0.600072043,1000106,1|7|88|97,1
00000247--b657952782--12:354:1000106:1|7|116|119|121,00000247--b657952782--12,00000247,12,354,826483216740,1000106,1|7|116|119|121,5,1|7|116|119,1,2,1000106:1|116|119;1000147:7,1,1000106,1|116|119,1,1,1000147,7|119,DISTANCE_GROWTH,0.25,0,1,0,0,1,0,357,826782213519,0.298996779,1000106,1|7|116|119|121,1
00000247--b657952782--12:564:1000341:312|314,00000247--b657952782--12,00000247,12,564,847482895507,1000341,312|314,2,312|314,0,2,1000341:312;1000344:314,312,1000341,312,312,1,1000344,312|314,DISTANCE_GROWTH,0.75,0,1,0,0,1,0,572,848283105649,0.800210142,1000344,312|314,0
00000247--b657952782--13:108:1000146:140|142,00000247--b657952782--13,00000247,13,108,861882743691,1000146,140|142,2,140|142,0,2,1000146:140;1000154:142,140,1000146,140,140,1,1000154,140|142,LATERAL_GROWTH,0.28125,0,1,0,0,1,0,112,862283176451,0.40043276,1000146,140|142,1
00000247--b657952782--13:500:1000536:517|530,00000247--b657952782--13,00000247,13,500,901073887461,1000536,517|530,2,517|530,0,2,1000536:517;1000571:530|551,517,1000536,517,517,0,,517|530,DISTANCE_DIAMETER,0.25,0,1,0,0,1,0,510,902072522074,0.998634613,1000536,517|530,1
00000247--b657952782--13:524:1000583:530|563,00000247--b657952782--13,00000247,13,524,903472515316,1000583,530|563,2,530|563,0,2,1000536:517|563;1000583:530,563,1000583,530,530,0,,530|563,DISTANCE_GROWTH,0.25,0,1,0,1,1,0,531,904174664617,0.702149301,1000583,530|563,1
