key,candidate,scans,baseline_fractures,suppressed_fractures,grouping_changed_scans,member_count_changed_scans,new_merge_objects,new_split_objects,new_merge_episodes,persistent_new_merges,publication_changed_scans,representative_changes,pid_births,relaxed_edge_scans,state_peak,cpu_mean_us,cpu_p95_us,cpu_p99_us,cpu_max_us
0000026d--2363789071--8,E_REP_HOLD,600,9,0,0,0,0,0,0,0,9,44,540,0,0,144.0288695942562,815.2799999999995,1397.128,65306.4
0000026d--2363789071--80,E_REP_HOLD,600,14,0,0,0,0,0,0,0,19,19,352,0,0,111.82606666666655,587.7000000000004,882.0240000000006,55586.5
0000026d--2363789071--81,E_REP_HOLD,600,5,0,0,0,0,0,0,0,12,33,315,0,0,122.4381769705046,566.5,987.2,107706.6
0000026d--2363789071--82,E_REP_HOLD,599,2,0,0,0,0,0,0,0,0,2,284,0,0,115.48954651550548,617.6949999999995,859.5349999999988,82090.9
0000026d--2363789071--83,E_REP_HOLD,599,4,0,0,0,0,0,0,0,2,18,366,0,0,99.02282572475823,505.4,804.3889999999997,63547.2
0000026d--2363789071--84,E_REP_HOLD,599,3,0,0,0,0,0,0,0,1,3,254,0,0,93.01215451215438,440.9,653.395,61269.4
0000026d--2363789071--85,E_REP_HOLD,600,1,0,0,0,0,0,0,0,11,9,276,0,0,111.42150233177865,526.8,871.9730000000002,100876.3
0000026d--2363789071--86,E_REP_HOLD,600,1,0,0,0,0,0,0,0,5,6,379,0,0,122.62019663389472,686.5,1046.3,78966.0
0000026d--2363789071--87,E_REP_HOLD,600,3,0,0,0,0,0,0,0,6,24,353,0,0,127.00809595202419,602.4099999999996,1012.6759999999995,150714.8
0000026d--2363789071--88,E_REP_HOLD,600,3,0,0,0,0,0,0,0,1,23,379,0,0,126.28846474412373,677.3099999999995,1003.2499999999989,86794.6
0000026d--2363789071--89,E_REP_HOLD,600,7,0,0,0,0,0,0,0,39,32,424,0,0,115.54489421955665,604.3599999999992,1013.7959999999999,93708.8
0000026d--2363789071--9,E_REP_HOLD,600,4,0,0,0,0,0,0,0,5,59,608,0,0,156.77771865646775,862.4199999999994,1192.135,125174.3
0000026d--2363789071--90,E_REP_HOLD,600,13,0,0,0,0,0,0,0,18,56,535,0,0,151.91716952825453,871.0499999999986,1385.9339999999993,93684.5
0000026d--2363789071--91,E_REP_HOLD,600,8,0,0,0,0,0,0,0,2,43,556,0,0,144.70611666666701,819.0300000000004,1288.4210000000005,91204.0
0000026d--2363789071--92,E_REP_HOLD,600,1,0,0,0,0,0,0,0,0,18,472,0,0,149.52327830581945,818.5999999999997,1384.6759999999997,119793.2
0000026d--2363789071--93,E_REP_HOLD,600,5,0,0,0,0,0,0,0,0,6,471,0,0,157.60935311770578,885.4249999999995,1406.7479999999998,105611.6
0000026d--2363789071--94,E_REP_HOLD,600,16,0,0,0,0,0,0,0,21,24,589,0,0,174.5612704234747,1049.4699999999987,1846.8589999999988,103826.2
0000026d--2363789071--95,E_REP_HOLD,600,43,0,0,0,0,0,0,0,38,118,754,0,0,186.05891369543437,1174.5049999999994,2092.8749999999995,142059.4
0000026d--2363789071--96,E_REP_HOLD,600,25,0,0,0,0,0,0,0,36,70,682,0,0,182.6498583097182,1092.0399999999997,2075.369999999996,114214.5
0000026d--2363789071--97,E_REP_HOLD,600,5,0,0,0,0,0,0,0,25,26,364,0,0,135.58229704950804,693.8199999999994,1127.125999999997,142522.8
0000026d--2363789071--98,E_REP_HOLD,600,52,0,0,0,0,0,0,0,103,170,688,0,0,297.80138379459834,2023.2199999999998,3539.1319999999987,138218.1
0000026d--2363789071--99,E_REP_HOLD,600,33,0,0,0,0,0,0,0,223,52,569,0,0,184.49665055823974,1183.6,1698.8,108975.5
00000273--d384c0a41a--0,E_REP_HOLD,618,5,0,0,0,0,0,0,0,1,13,335,0,0,131.63785841568065,628.1199999999997,951.5759999999989,143543.6
00000273--d384c0a41a--1,E_REP_HOLD,600,13,0,0,0,0,0,0,0,22,28,484,0,0,151.57361574382935,777.275,1337.6250000000005,125694.1
00000273--d384c0a41a--10,E_REP_HOLD,599,3,0,0,0,0,0,0,0,2,1,181,0,0,130.2853532834582,589.09,964.0399999999987,127581.6
00000273--d384c0a41a--11,E_REP_HOLD,600,5,0,0,0,0,0,0,0,0,1,225,0,0,142.14958402662205,732.9549999999999,1012.5469999999998,135324.5
00000273--d384c0a41a--12,E_REP_HOLD,600,1,0,0,0,0,0,0,0,1,5,257,0,0,128.84357607065488,636.4,1055.1,125460.9
00000273--d384c0a41a--13,E_REP_HOLD,600,12,0,0,0,0,0,0,0,12,38,330,0,0,133.24281906031297,567.4749999999999,1740.3649999999993,55699.3
00000273--d384c0a41a--14,E_REP_HOLD,600,9,0,0,0,0,0,0,0,1,11,333,0,0,134.68335281349115,590.8999999999997,1718.2119999999998,67928.7
00000273--d384c0a41a--15,E_REP_HOLD,600,0,0,0,0,0,0,0,0,7,21,291,0,0,139.38989157631343,737.96,1042.2540000000004,114297.6
00000273--d384c0a41a--16,E_REP_HOLD,600,2,0,0,0,0,0,0,0,1,17,395,0,0,144.63371685842947,840.42,1436.8079999999998,65397.7
00000273--d384c0a41a--17,E_REP_HOLD,600,15,0,0,0,0,0,0,0,10,33,347,0,0,155.9090969676775,850.0,1208.7379999999985,145974.4
00000273--d384c0a41a--18,E_REP_HOLD,600,6,0,0,0,0,0,0,0,3,10,408,0,0,159.69270400531792,881.1399999999999,1331.6280000000006,130617.8
00000273--d384c0a41a--19,E_REP_HOLD,600,7,0,0,0,0,0,0,0,17,29,511,0,0,142.0532298447666,812.4000000000001,1235.6000000000004,94492.9
00000273--d384c0a41a--2,E_REP_HOLD,600,3,0,0,0,0,0,0,0,156,6,451,0,0,125.41250625312651,612.14,1113.384,147410.0
00000273--d384c0a41a--20,E_REP_HOLD,600,4,0,0,0,0,0,0,0,9,25,459,0,0,141.22307051175173,774.1,1292.177999999998,89327.5
00000273--d384c0a41a--21,E_REP_HOLD,600,13,0,0,0,0,0,0,0,11,36,463,0,0,121.80500166722231,660.7199999999997,1052.5519999999979,65305.3
00000273--d384c0a41a--22,E_REP_HOLD,600,11,0,0,0,0,0,0,0,189,41,374,0,0,118.65781848459645,547.1,1203.2240000000008,89500.0
00000273--d384c0a41a--23,E_REP_HOLD,600,8,0,0,0,0,0,0,0,3,23,326,0,0,126.70241425241417,609.4,1037.5199999999995,126721.9
00000273--d384c0a41a--24,E_REP_HOLD,600,4,0,0,0,0,0,0,0,0,20,499,0,0,127.0208673894913,704.09,1053.3600000000044,77305.7
00000273--d384c0a41a--25,E_REP_HOLD,600,3,0,0,0,0,0,0,0,16,7,465,0,0,123.8212844036695,649.95,941.3420000000002,95056.6
00000273--d384c0a41a--26,E_REP_HOLD,599,16,0,0,0,0,0,0,0,12,63,428,0,0,124.12789456122772,610.1449999999996,1104.4070000000002,108525.3
00000273--d384c0a41a--27,E_REP_HOLD,599,5,0,0,0,0,0,0,0,18,52,400,0,0,116.2612381111292,586.4399999999999,1002.4719999999995,66393.1
00000273--d384c0a41a--28,E_REP_HOLD,599,19,0,0,0,0,0,0,0,13,40,493,0,0,123.4004836557706,705.175,1088.5150000000012,73879.1
00000273--d384c0a41a--29,E_REP_HOLD,599,8,0,0,0,0,0,0,0,0,20,315,0,0,106.96104912572879,559.08,834.3440000000002,66570.0
00000273--d384c0a41a--3,E_REP_HOLD,599,4,0,0,0,0,0,0,0,3,11,422,0,0,129.5443722943727,706.95,1044.9299999999998,109181.1
00000273--d384c0a41a--30,E_REP_HOLD,600,3,0,0,0,0,0,0,0,3,7,356,0,0,102.09770038326926,551.7,951.0,54367.8
00000273--d384c0a41a--31,E_REP_HOLD,600,11,0,0,0,0,0,0,0,5,52,502,0,0,135.61792311532724,740.8999999999994,1217.6040000000007,111691.2
00000273--d384c0a41a--32,E_REP_HOLD,599,12,0,0,0,0,0,0,0,11,39,586,0,0,141.52281666666653,802.1800000000003,1202.0050000000024,125598.9
00000273--d384c0a41a--33,E_REP_HOLD,600,6,0,0,0,0,0,0,0,6,20,306,0,0,111.6697050491587,515.0,820.0,114914.7
00000273--d384c0a41a--34,E_REP_HOLD,599,2,0,0,0,0,0,0,0,4,15,261,0,0,109.8046341056844,521.0399999999997,751.3219999999994,86460.2
00000273--d384c0a41a--35,E_REP_HOLD,600,25,0,0,0,0,0,0,0,415,47,441,0,0,147.37987002166287,769.1,1434.1,82421.7
00000273--d384c0a41a--36,E_REP_HOLD,600,6,0,0,0,0,0,0,0,0,22,450,0,0,121.19833333333287,553.0400000000002,852.802,90642.1
00000273--d384c0a41a--37,E_REP_HOLD,600,12,0,0,0,0,0,0,0,3,57,392,0,0,106.52952841193151,626.8,991.9,2732.9
00000273--d384c0a41a--38,E_REP_HOLD,600,3,0,0,0,0,0,0,0,17,39,404,0,0,107.49143761452588,525.2699999999999,862.6799999999996,85373.5
00000273--d384c0a41a--39,E_REP_HOLD,600,0,0,0,0,0,0,0,0,0,4,321,0,0,128.8448925179133,632.1,945.9,113430.6
00000273--d384c0a41a--4,E_REP_HOLD,599,9,0,0,0,0,0,0,0,10,13,458,0,0,141.55810270090103,771.6449999999999,1136.2419999999997,119660.7
00000273--d384c0a41a--40,E_REP_HOLD,600,9,0,0,0,0,0,0,0,1,19,313,0,0,124.20764872521256,588.9,943.7,121406.7
00000273--d384c0a41a--41,E_REP_HOLD,600,6,0,0,0,0,0,0,0,11,20,397,0,0,125.55799033494428,623.8,881.9,139534.4
00000273--d384c0a41a--42,E_REP_HOLD,561,46,0,0,0,0,0,0,0,7,36,415,0,0,169.57616258430932,1021.8399999999998,1594.3870000000004,105148.6
00000273--d384c0a41a--5,E_REP_HOLD,600,5,0,0,0,0,0,0,0,16,64,385,0,0,146.07715380769832,753.2,1502.8,106948.3
00000273--d384c0a41a--6,E_REP_HOLD,600,3,0,0,0,0,0,0,0,6,6,400,0,0,125.74242373728966,706.2699999999985,1112.8599999999985,92228.0
00000273--d384c0a41a--7,E_REP_HOLD,599,7,0,0,0,0,0,0,0,3,20,266,0,0,116.61303333333335,741.5600000000002,1150.8270000000005,3320.1
00000273--d384c0a41a--8,E_REP_HOLD,599,13,0,0,0,0,0,0,0,144,57,316,0,0,145.0242585804726,692.8799999999999,1395.9819999999954,120959.5
00000273--d384c0a41a--9,E_REP_HOLD,600,7,0,0,0,0,0,0,0,11,19,356,0,0,156.55473085924478,798.3899999999999,1304.0089999999996,144679.4
00000274--d3bbe6ddcd--19,E_REP_HOLD,599,22,0,0,0,0,0,0,0,21,41,403,0,0,120.0178696449405,585.2499999999998,1080.5119999999974,117236.7
00000274--d3bbe6ddcd--33,E_REP_HOLD,600,3,0,0,0,0,0,0,0,10,9,396,0,0,135.28655994664004,820.6999999999999,1167.2519999999997,67018.2
00000274--d3bbe6ddcd--34,E_REP_HOLD,600,11,0,0,0,0,0,0,0,0,36,454,0,0,148.82494168610424,924.6499999999991,1613.4579999999992,65277.6
0000027f--cb2a133365--10,E_REP_HOLD,600,22,0,0,0,0,0,0,0,0,4,92,0,0,97.04136378792933,529.5,682.5209999999998,2209.0
0000027f--cb2a133365--11,E_REP_HOLD,600,37,0,0,0,0,0,0,0,145,108,657,0,0,179.98967010996282,1151.3249999999998,1727.7499999999989,128799.1
0000027f--cb2a133365--12,E_REP_HOLD,600,18,0,0,0,0,0,0,0,475,26,306,0,0,141.60118353058834,734.5099999999994,1677.6119999999974,58602.1
0000027f--cb2a133365--13,E_REP_HOLD,600,0,0,0,0,0,0,0,0,0,5,166,0,0,140.40621977655522,724.06,940.0319999999999,141942.4
0000027f--cb2a133365--14,E_REP_HOLD,600,12,0,0,0,0,0,0,0,12,46,549,0,0,172.08565,1051.515,1609.5180000000005,121231.1
0000027f--cb2a133365--15,E_REP_HOLD,600,7,0,0,0,0,0,0,0,39,19,396,0,0,150.45710236745546,862.1699999999986,1561.2729999999976,72826.8
0000027f--cb2a133365--16,E_REP_HOLD,600,17,0,0,0,0,0,0,0,352,86,514,0,0,179.9924666666667,786.3750000000002,2528.0540000000037,142145.8
0000027f--cb2a133365--17,E_REP_HOLD,600,2,0,0,0,0,0,0,0,9,5,243,0,0,101.3534821726093,452.98499999999996,769.2909999999998,61695.0
0000027f--cb2a133365--18,E_REP_HOLD,600,42,0,0,0,0,0,0,0,36,47,772,0,0,228.86828333333324,1418.33,2197.6270000000004,127074.7
0000027f--cb2a133365--19,E_REP_HOLD,600,60,0,0,0,0,0,0,0,452,44,844,0,0,254.4593932322051,1803.4099999999994,2419.9359999999992,166037.6
0000027f--cb2a133365--2,E_REP_HOLD,599,21,0,0,0,0,0,0,0,25,23,385,0,0,147.7298,817.2050000000002,1409.7550000000012,86675.0
0000027f--cb2a133365--20,E_REP_HOLD,600,47,0,0,0,0,0,0,0,36,82,764,0,0,173.14078026008673,1109.53,1743.5479999999945,93646.5
0000027f--cb2a133365--21,E_REP_HOLD,600,32,0,0,0,0,0,0,0,395,84,668,0,0,197.45267455424118,1428.8,2007.1,69749.7
0000027f--cb2a133365--22,E_REP_HOLD,599,51,0,0,0,0,0,0,0,399,48,405,0,0,190.07454151383777,1182.2449999999992,2058.2329999999974,107939.7
0000027f--cb2a133365--23,E_REP_HOLD,600,0,0,0,0,0,0,0,0,0,3,62,0,0,147.5198666666663,911.2100000000002,1119.543000000001,106597.5
0000027f--cb2a133365--24,E_REP_HOLD,599,9,0,0,0,0,0,0,0,0,1,82,0,0,128.29655057490467,782.9,1031.8,70634.9
0000027f--cb2a133365--25,E_REP_HOLD,599,35,0,0,0,0,0,0,0,49,72,559,0,0,179.09044522261175,1115.3399999999992,1982.8959999999993,68734.7
0000027f--cb2a133365--26,E_REP_HOLD,600,25,0,0,0,0,0,0,0,60,40,343,0,0,162.77983333333358,886.9300000000004,1766.7420000000031,118810.2
0000027f--cb2a133365--27,E_REP_HOLD,599,21,0,0,0,0,0,0,0,15,18,268,0,0,130.02610870290076,705.0049999999998,1226.3449999999996,70760.1
0000027f--cb2a133365--3,E_REP_HOLD,600,6,0,0,0,0,0,0,0,24,12,237,0,0,133.528345275787,757.3,1094.0,92585.9
0000027f--cb2a133365--4,E_REP_HOLD,600,33,0,0,0,0,0,0,0,86,33,405,0,0,147.13274454257564,817.4,1521.7,95471.0
0000027f--cb2a133365--5,E_REP_HOLD,600,7,0,0,0,0,0,0,0,0,17,341,0,0,120.15147524587452,740.7199999999999,1115.043999999999,3153.2
0000027f--cb2a133365--6,E_REP_HOLD,600,26,0,0,0,0,0,0,0,167,75,519,0,0,181.63792701216448,943.5,2275.8,89350.0
0000027f--cb2a133365--7,E_REP_HOLD,600,7,0,0,0,0,0,0,0,0,18,274,0,0,140.7165499999997,679.5350000000004,1205.604,128514.9
0000027f--cb2a133365--8,E_REP_HOLD,600,10,0,0,0,0,0,0,0,21,142,594,0,0,226.05743581193744,1482.1799999999973,2839.839999999998,84284.8
0000027f--cb2a133365--9,E_REP_HOLD,600,31,0,0,0,0,0,0,0,0,2,130,0,0,122.65953015661447,583.4649999999999,806.1849999999997,143266.6
00000280--91181081d4--10,E_REP_HOLD,600,7,0,0,0,0,0,0,0,4,68,538,0,0,130.63015502583764,721.9399999999991,1181.8119999999974,72106.4
00000280--91181081d4--11,E_REP_HOLD,600,19,0,0,0,0,0,0,0,178,62,630,0,0,186.7884185969003,1131.3,1874.9,117654.2
00000280--91181081d4--12,E_REP_HOLD,600,8,0,0,0,0,0,0,0,2,24,441,0,0,140.25547408765212,721.8,1392.2,114404.9
00000280--91181081d4--13,E_REP_HOLD,600,2,0,0,0,0,0,0,0,7,12,346,0,0,134.13598333333317,683.2150000000005,1024.5040000000001,138865.8
00000280--91181081d4--14,E_REP_HOLD,600,26,0,0,0,0,0,0,0,189,60,528,0,0,184.542309615064,977.5,2165.2,145829.5
00000280--91181081d4--15,E_REP_HOLD,599,15,0,0,0,0,0,0,0,14,65,639,0,0,159.6163830497161,955.4899999999992,1506.4679999999992,105808.1
00000280--91181081d4--16,E_REP_HOLD,600,13,0,0,0,0,0,0,0,1,35,539,0,0,166.7699483591539,889.2099999999989,1467.719999999994,154114.0
00000280--91181081d4--17,E_REP_HOLD,600,20,0,0,0,0,0,0,0,155,80,759,0,0,189.23517839279805,1186.8499999999997,2031.1479999999995,103276.5
00000280--91181081d4--18,E_REP_HOLD,600,10,0,0,0,0,0,0,0,0,14,309,0,0,135.08684342171097,677.52,973.908,106199.9
00000280--91181081d4--19,E_REP_HOLD,600,16,0,0,0,0,0,0,0,184,58,463,0,0,140.618693768744,720.095,1164.7089999999978,136043.5
00000280--91181081d4--20,E_REP_HOLD,600,11,0,0,0,0,0,0,0,13,17,446,0,0,139.34184999999977,756.2350000000002,1125.301,110404.9
00000280--91181081d4--21,E_REP_HOLD,600,13,0,0,0,0,0,0,0,29,69,638,0,0,166.5914304768254,980.9349999999997,1673.343999999999,109029.5
00000280--91181081d4--22,E_REP_HOLD,600,5,0,0,0,0,0,0,0,1,22,494,0,0,139.91160193365553,812.1899999999995,1200.9739999999983,67419.8
00000280--91181081d4--23,E_REP_HOLD,600,9,0,0,0,0,0,0,0,17,46,612,0,0,144.06554999999935,871.7050000000002,1213.7170000000006,65828.5
00000280--91181081d4--24,E_REP_HOLD,600,38,0,0,0,0,0,0,0,179,137,737,0,0,171.58397264843225,1039.7749999999999,1886.7900000000004,68672.0
00000280--91181081d4--25,E_REP_HOLD,600,58,0,0,0,0,0,0,0,431,96,797,0,0,183.30301616397279,1105.1,2056.2,114096.4
00000280--91181081d4--29,E_REP_HOLD,599,20,0,0,0,0,0,0,0,11,60,353,0,0,160.14973333333376,901.1100000000001,1706.611,133038.8
00000280--91181081d4--30,E_REP_HOLD,599,33,0,0,0,0,0,0,0,56,209,918,0,0,270.99644940823464,1630.1,2762.9459999999967,189003.2
00000280--91181081d4--31,E_REP_HOLD,600,46,0,0,0,0,0,0,0,226,156,793,0,0,160.19233461089834,942.2,1878.5,68455.3
00000280--91181081d4--32,E_REP_HOLD,599,10,0,0,0,0,0,0,0,7,24,376,0,0,144.5959486495497,813.9899999999998,1264.4659999999994,90968.6
00000280--91181081d4--33,E_REP_HOLD,600,50,0,0,0,0,0,0,0,253,174,779,0,0,236.27678333333245,1552.9900000000005,2794.144000000003,102119.4
00000280--91181081d4--34,E_REP_HOLD,600,15,0,0,0,0,0,0,0,8,26,387,0,0,147.75527587931322,713.4099999999993,1410.6279999999992,146277.1
00000280--91181081d4--35,E_REP_HOLD,600,34,0,0,0,0,0,0,0,61,104,639,0,0,217.9741833333335,1582.3550000000007,2536.5230000000006,87201.8
00000280--91181081d4--36,E_REP_HOLD,600,19,0,0,0,0,0,0,0,46,162,792,0,0,201.56013997667063,1254.4,2149.1,132862.3
00000280--91181081d4--37,E_REP_HOLD,600,22,0,0,0,0,0,0,0,65,36,373,0,0,171.93316658329206,865.0599999999998,1835.3399999999986,154218.1
00000280--91181081d4--38,E_REP_HOLD,600,22,0,0,0,0,0,0,0,185,21,480,0,0,168.57388333333344,1072.0700000000002,1744.376000000004,86871.3
00000280--91181081d4--39,E_REP_HOLD,600,35,0,0,0,0,0,0,0,127,58,568,0,0,173.15767372104614,963.4,1714.8,107365.2
00000280--91181081d4--4,E_REP_HOLD,600,29,0,0,0,0,0,0,0,222,71,685,0,0,202.06830528245288,1268.8,1971.3,105000.5
00000280--91181081d4--40,E_REP_HOLD,600,20,0,0,0,0,0,0,0,138,80,595,0,0,163.91459720372845,993.5349999999994,2122.0460000000003,66176.0
00000280--91181081d4--41,E_REP_HOLD,600,37,0,0,0,0,0,0,0,51,54,468,0,0,168.5646158962426,1015.294999999999,1586.7049999999988,106340.8
00000280--91181081d4--42,E_REP_HOLD,600,23,0,0,0,0,0,0,0,126,39,461,0,0,157.30066934404294,901.05,1463.875,112751.4
00000280--91181081d4--43,E_REP_HOLD,600,35,0,0,0,0,0,0,0,63,54,603,0,0,171.7052849569246,1114.3999999999999,1918.679999999999,72054.4
00000280--91181081d4--44,E_REP_HOLD,600,74,0,0,0,0,0,0,0,375,61,739,0,0,177.35469714667116,1109.9399999999998,1919.7479999999994,68646.9
00000280--91181081d4--5,E_REP_HOLD,599,36,0,0,0,0,0,0,0,203,74,764,0,0,199.5444148049354,1378.674999999997,2067.1629999999996,88762.1
00000280--91181081d4--6,E_REP_HOLD,600,27,0,0,0,0,0,0,0,201,78,617,0,0,167.50406666666703,930.6550000000005,1949.187000000004,125263.1
00000280--91181081d4--7,E_REP_HOLD,600,26,0,0,0,0,0,0,0,397,111,679,0,0,158.80155000000002,842.415,1903.2630000000015,88569.4
00000280--91181081d4--8,E_REP_HOLD,600,19,0,0,0,0,0,0,0,1,65,586,0,0,131.4716119353225,692.9299999999998,1158.4739999999958,87994.3
00000280--91181081d4--9,E_REP_HOLD,600,3,0,0,0,0,0,0,0,0,9,493,0,0,128.04150000000024,629.34,929.6370000000009,135301.6
00000283--b395338ef9--0,E_REP_HOLD,620,46,0,0,0,0,0,0,0,47,81,626,0,0,192.44598481176223,1171.419999999998,2114.6799999999994,130260.6
00000283--b395338ef9--1,E_REP_HOLD,600,29,0,0,0,0,0,0,0,4,29,708,0,0,177.3175862643777,1154.4699999999978,2073.4279999999994,89066.7
00000283--b395338ef9--10,E_REP_HOLD,600,24,0,0,0,0,0,0,0,19,110,506,0,0,150.7226279806575,853.8199999999991,1426.7599999999995,92814.8
00000283--b395338ef9--11,E_REP_HOLD,600,6,0,0,0,0,0,0,0,18,26,404,0,0,128.7211298116985,827.3,1114.8,3751.1
00000283--b395338ef9--12,E_REP_HOLD,600,28,0,0,0,0,0,0,0,55,115,689,0,0,184.3061353784597,1050.745,1935.8149999999948,132472.9
00000283--b395338ef9--13,E_REP_HOLD,600,11,0,0,0,0,0,0,0,14,24,571,0,0,168.15838333333298,964.7100000000007,1757.7330000000009,94811.8
00000283--b395338ef9--14,E_REP_HOLD,600,6,0,0,0,0,0,0,0,9,20,623,0,0,138.76682219630075,751.1,1163.9,112837.6
00000283--b395338ef9--15,E_REP_HOLD,600,10,0,0,0,0,0,0,0,1,26,444,0,0,140.59013168861475,772.5699999999996,1093.7639999999985,130307.8
00000283--b395338ef9--16,E_REP_HOLD,600,13,0,0,0,0,0,0,0,113,10,355,0,0,125.90478253624407,480.9,1485.9,111034.1
00000283--b395338ef9--17,E_REP_HOLD,599,8,0,0,0,0,0,0,0,24,29,506,0,0,139.31400000000016,761.5350000000004,1234.808,111194.6
00000283--b395338ef9--18,E_REP_HOLD,599,3,0,0,0,0,0,0,0,14,28,437,0,0,142.83392797599177,743.2749999999999,1282.5,134735.7
00000283--b395338ef9--19,E_REP_HOLD,600,8,0,0,0,0,0,0,0,14,34,426,0,0,113.45871085942667,717.4699999999999,1021.3670000000002,3423.7
00000283--b395338ef9--2,E_REP_HOLD,600,28,0,0,0,0,0,0,0,5,34,728,0,0,252.56260000000032,1840.2700000000004,2416.434000000003,101236.0
00000283--b395338ef9--20,E_REP_HOLD,599,20,0,0,0,0,0,0,0,22,46,473,0,0,145.5722018654231,768.8349999999994,1166.472000000002,129813.7
00000283--b395338ef9--21,E_REP_HOLD,600,6,0,0,0,0,0,0,0,10,44,453,0,0,126.67573284477015,676.6399999999999,941.8969999999999,101929.0
00000283--b395338ef9--22,E_REP_HOLD,600,20,0,0,0,0,0,0,0,104,32,390,0,0,122.44052657890342,578.6,1038.1,91011.8
00000283--b395338ef9--23,E_REP_HOLD,599,23,0,0,0,0,0,0,0,53,60,430,0,0,119.27174999999963,659.5400000000002,985.3120000000002,65833.8
00000283--b395338ef9--24,E_REP_HOLD,599,15,0,0,0,0,0,0,0,18,139,574,0,0,148.4415597400432,783.0,1308.0,131518.3
00000283--b395338ef9--25,E_REP_HOLD,600,43,0,0,0,0,0,0,0,253,109,656,0,0,162.79338333333294,1020.3450000000009,1792.7120000000004,67600.2
00000283--b395338ef9--26,E_REP_HOLD,600,39,0,0,0,0,0,0,0,251,101,828,0,0,204.76258333333337,1277.950000000001,2483.46000000001,146635.3
00000283--b395338ef9--27,E_REP_HOLD,600,36,0,0,0,0,0,0,0,257,74,668,0,0,156.09907764548046,873.2699999999999,1894.666000000001,100227.9
00000283--b395338ef9--28,E_REP_HOLD,600,10,0,0,0,0,0,0,0,53,84,495,0,0,137.36971161860367,814.089999999999,1317.4399999999991,59112.6
00000283--b395338ef9--29,E_REP_HOLD,600,10,0,0,0,0,0,0,0,18,38,442,0,0,145.01192218157615,783.9149999999995,1139.561,156665.6
00000283--b395338ef9--3,E_REP_HOLD,600,19,0,0,0,0,0,0,0,133,51,416,0,0,154.9537166666659,811.2350000000002,1578.8870000000018,151300.9
00000283--b395338ef9--30,E_REP_HOLD,600,31,0,0,0,0,0,0,0,361,45,532,0,0,135.1380443851166,808.7199999999993,1304.7079999999996,92103.8
00000283--b395338ef9--31,E_REP_HOLD,600,50,0,0,0,0,0,0,0,188,110,607,0,0,180.17217043941437,931.9299999999998,1977.8720000000003,136081.6
00000283--b395338ef9--32,E_REP_HOLD,600,57,0,0,0,0,0,0,0,17,89,529,0,0,152.5296018657333,826.6899999999991,1549.2039999999936,95360.8
00000283--b395338ef9--33,E_REP_HOLD,600,4,0,0,0,0,0,0,0,3,14,354,0,0,116.90896816136046,588.8899999999994,862.8299999999992,82398.7
00000283--b395338ef9--34,E_REP_HOLD,600,4,0,0,0,0,0,0,0,3,11,456,0,0,148.13830638439708,827.3699999999995,1374.8119999999997,98100.6
00000283--b395338ef9--35,E_REP_HOLD,600,4,0,0,0,0,0,0,0,291,2,432,0,0,135.10897264843248,718.7250000000001,1003.1750000000003,100750.4
00000283--b395338ef9--36,E_REP_HOLD,600,31,0,0,0,0,0,0,0,97,42,485,0,0,121.3365182591295,671.2799999999991,1262.9199999999998,61108.4
00000283--b395338ef9--37,E_REP_HOLD,600,17,0,0,0,0,0,0,0,15,37,615,0,0,141.81156213608398,884.1,1172.3099999999988,67794.6
00000283--b395338ef9--38,E_REP_HOLD,600,18,0,0,0,0,0,0,0,10,78,593,0,0,163.22925204064654,961.6699999999988,1845.471999999995,65909.4
00000283--b395338ef9--39,E_REP_HOLD,600,3,0,0,0,0,0,0,0,13,17,450,0,0,132.24950016661114,735.9599999999998,1082.8879999999997,97284.0
00000283--b395338ef9--4,E_REP_HOLD,600,4,0,0,0,0,0,0,0,0,0,113,0,0,103.75974999999988,564.1250000000001,807.8320000000007,65931.9
00000283--b395338ef9--40,E_REP_HOLD,600,0,0,0,0,0,0,0,0,6,11,533,0,0,155.81727469598584,886.1999999999996,1381.1959999999913,110612.6
00000283--b395338ef9--41,E_REP_HOLD,600,12,0,0,0,0,0,0,0,14,35,436,0,0,143.12010000000012,763.5300000000001,1523.043000000001,94247.8
00000283--b395338ef9--42,E_REP_HOLD,600,3,0,0,0,0,0,0,0,5,4,256,0,0,125.99015328223892,677.4999999999997,1008.7969999999999,98416.7
00000283--b395338ef9--43,E_REP_HOLD,600,12,0,0,0,0,0,0,0,3,57,436,0,0,140.6508163945354,713.6800000000001,1395.969999999997,111576.5
00000283--b395338ef9--44,E_REP_HOLD,600,27,0,0,0,0,0,0,0,47,123,544,0,0,181.78293333333292,926.3100000000005,2628.837000000001,87667.5
00000283--b395338ef9--45,E_REP_HOLD,599,29,0,0,0,0,0,0,0,75,93,647,0,0,196.13127812031348,1212.8,2097.3,126742.0
00000283--b395338ef9--46,E_REP_HOLD,600,10,0,0,0,0,0,0,0,0,8,144,0,0,173.7618857238049,1150.62,1488.9679999999994,87934.4
00000283--b395338ef9--47,E_REP_HOLD,599,52,0,0,0,0,0,0,0,250,53,628,0,0,178.85175804032667,1025.5,1955.0,98305.7
00000283--b395338ef9--48,E_REP_HOLD,599,36,0,0,0,0,0,0,0,8,34,349,0,0,122.1852549150278,525.175,1378.1399999999965,106122.8
