event_id,key,route,segment,split_scan,split_ns,parent_pid,parent_alias,parent_published_before,published_child_count,published_child_pids,publication_gap,new_public_point,alias_change,representative_change,external_visible,internal_only
00000266--f9c40304ea--16:22:1000049:37|40,00000266--f9c40304ea--16,00000266,16,22,1034846556877,1000049,81,1,2,1000023|1000028,0,1,0,0,1,0
00000266--f9c40304ea--16:24:1000023:29|37,00000266--f9c40304ea--16,00000266,16,24,1035045781182,1000023,55,1,2,1000023|1000054,0,1,0,1,1,0
00000266--f9c40304ea--16:24:1000056:33|48,00000266--f9c40304ea--16,00000266,16,24,1035045781182,1000056,88,1,2,1000047|1000056,0,1,0,0,1,0
00000266--f9c40304ea--16:25:1000047:33|47,00000266--f9c40304ea--16,00000266,16,25,1035147047936,1000047,79,1,2,1000047|1000071,0,1,0,0,1,0
00000266--f9c40304ea--16:26:1000056:48|56,00000266--f9c40304ea--16,00000266,16,26,1035247134163,1000056,88,1,2,1000056|1000066,0,1,0,0,1,0
00000266--f9c40304ea--16:28:1000028:28|33|40,00000266--f9c40304ea--16,00000266,16,28,1035446417747,1000028,60,1,2,1000028|1000077,0,1,0,0,1,0
00000266--f9c40304ea--16:182:1000150:138|139,00000266--f9c40304ea--16,00000266,16,182,1050845838091,1000150,63,1,2,1000150|1000197,0,1,0,0,1,0
00000266--f9c40304ea--16:193:1000192:179|191,00000266--f9c40304ea--16,00000266,16,193,1051946626000,1000192,84,1,2,1000192|1000211,0,1,0,0,1,0
00000266--f9c40304ea--16:198:1000215:199|201,00000266--f9c40304ea--16,00000266,16,198,1052446464208,1000215,81,1,2,1000215|1000222,0,1,0,0,1,0
00000266--f9c40304ea--16:262:1000233:216|264,00000266--f9c40304ea--16,00000266,16,262,1058846120638,1000233,91,1,2,1000233|1000284,0,1,0,0,1,0
00000266--f9c40304ea--16:274:1000191:178|232,00000266--f9c40304ea--16,00000266,16,274,1060046012921,1000191,59,1,2,1000191|1000291,0,1,0,0,1,0
00000266--f9c40304ea--16:555:1000191:178|232|277|364,00000266--f9c40304ea--16,00000266,16,555,1088136679995,1000191,59,1,2,1000191|1000394,0,1,0,0,1,0
00000266--f9c40304ea--16:569:1000397:370|379,00000266--f9c40304ea--16,00000266,16,569,1089536730380,1000397,32,1,2,1000397|1000414,0,1,0,0,1,0
00000266--f9c40304ea--16:583:1000412:384|386,00000266--f9c40304ea--16,00000266,16,583,1090936557387,1000412,39,1,2,1000412|1000421,0,1,0,0,1,0
00000266--f9c40304ea--17:24:1000012:13|17,00000266--f9c40304ea--17,00000266,17,24,1095036020351,1000012,44,1,2,1000012|1000019,0,1,0,0,1,0
00000266--f9c40304ea--17:60:1000055:56|57,00000266--f9c40304ea--17,00000266,17,60,1098636518041,1000055,87,1,2,1000055|1000063,0,1,0,1,1,0
00000266--f9c40304ea--17:70:1000030:31|32,00000266--f9c40304ea--17,00000266,17,70,1099635776134,1000030,62,1,2,1000030|1000083,0,1,0,0,1,0
00000266--f9c40304ea--17:90:1000051:52|74,00000266--f9c40304ea--17,00000266,17,90,1101635855549,1000051,83,1,2,1000051|1000115,0,1,0,0,1,0
00000266--f9c40304ea--17:90:1000088:88|90,00000266--f9c40304ea--17,00000266,17,90,1101635855549,1000088,50,1,2,1000088|1000116,0,1,0,0,1,0
00000266--f9c40304ea--17:124:1000113:113|117,00000266--f9c40304ea--17,00000266,17,124,1105036464549,1000113,49,1,2,1000113|1000151,0,1,0,0,1,0
00000266--f9c40304ea--17:324:1000244:247|328,00000266--f9c40304ea--17,00000266,17,324,1125026136721,1000244,78,1,2,1000244|1000344,0,1,0,1,1,0
00000266--f9c40304ea--17:329:1000350:343|346,00000266--f9c40304ea--17,00000266,17,329,1125525818298,1000350,85,1,2,1000350|1000360,0,1,0,0,1,0
00000266--f9c40304ea--17:352:1000352:345|348|366,00000266--f9c40304ea--17,00000266,17,352,1127825881680,1000352,92,1,2,1000352|1000391,0,1,0,0,1,0
00000266--f9c40304ea--17:352:1000375:357|365,00000266--f9c40304ea--17,00000266,17,352,1127825881680,1000375,32,1,2,1000375|1000392,0,1,0,0,1,0
00000266--f9c40304ea--17:354:1000388:357|378,00000266--f9c40304ea--17,00000266,17,354,1128028842516,1000388,89,1,2,1000388|1000393,0,1,0,0,1,0
00000266--f9c40304ea--17:367:1000333:326|374,00000266--f9c40304ea--17,00000266,17,367,1129326655694,1000333,58,1,2,1000333|1000412,0,1,0,0,1,0
00000266--f9c40304ea--17:377:1000367:358|384,00000266--f9c40304ea--17,00000266,17,377,1130325998544,1000367,80,1,2,1000367|1000398,0,1,0,0,1,0
00000266--f9c40304ea--17:385:1000398:383|384,00000266--f9c40304ea--17,00000266,17,385,1131126831568,1000398,49,1,2,1000398|1000433,0,1,0,0,1,0
00000266--f9c40304ea--17:387:1000410:394|399,00000266--f9c40304ea--17,00000266,17,387,1131326014046,1000410,73,1,2,1000410|1000436,0,1,0,0,1,0
00000266--f9c40304ea--17:396:1000375:365|380|427,00000266--f9c40304ea--17,00000266,17,396,1132226217921,1000375,32,1,2,1000375|1000450,0,1,0,0,1,0
00000266--f9c40304ea--17:398:1000375:365|380,00000266--f9c40304ea--17,00000266,17,398,1132426146335,1000375,32,1,2,1000375|1000452,0,1,0,0,1,0
00000266--f9c40304ea--17:399:1000441:422|425,00000266--f9c40304ea--17,00000266,17,399,1132526692790,1000441,40,1,2,1000441|1000457,0,1,0,0,1,0
00000266--f9c40304ea--17:461:1000527:501|507,00000266--f9c40304ea--17,00000266,17,461,1138725913138,1000527,88,1,2,1000527|1000537,0,1,0,1,1,0
00000266--f9c40304ea--17:498:1000526:500|504,00000266--f9c40304ea--17,00000266,17,498,1142425878101,1000526,66,1,2,1000526|1000535,0,1,0,1,1,0
00000266--f9c40304ea--17:510:1000565:538|545,00000266--f9c40304ea--17,00000266,17,510,1143627643501,1000565,37,1,2,1000565|1000600,0,1,0,0,1,0
00000266--f9c40304ea--17:536:1000593:565|583,00000266--f9c40304ea--17,00000266,17,536,1146226574857,1000593,76,1,2,1000593|1000613,0,1,0,0,1,0
00000266--f9c40304ea--17:540:1000586:566|579,00000266--f9c40304ea--17,00000266,17,540,1146626553976,1000586,46,1,2,1000586|1000617,0,1,0,0,1,0
00000266--f9c40304ea--17:599:1000654:618|619,00000266--f9c40304ea--17,00000266,17,599,1152526141207,1000654,87,1,2,1000654|1000666,0,1,0,0,1,0
00000266--f9c40304ea--18:28:1000001:2|30,00000266--f9c40304ea--18,00000266,18,28,1155426599456,1000001,33,1,2,1000001|1000047,0,1,0,0,1,0
00000266--f9c40304ea--18:39:1000020:21|43,00000266--f9c40304ea--18,00000266,18,39,1156525885163,1000020,52,1,2,1000020|1000058,0,1,0,0,1,0
00000266--f9c40304ea--18:51:1000020:21|43,00000266--f9c40304ea--18,00000266,18,51,1157727791982,1000020,52,1,2,1000020|1000070,0,1,0,0,1,0
00000266--f9c40304ea--18:108:1000019:20|40|43,00000266--f9c40304ea--18,00000266,18,108,1163426149570,1000019,51,1,2,1000019|1000096,0,1,0,0,1,0
00000266--f9c40304ea--18:130:1000079:75|94,00000266--f9c40304ea--18,00000266,18,130,1165625873394,1000079,66,1,2,1000079|1000110,0,1,0,0,1,0
00000266--f9c40304ea--18:183:1000135:126|128|132,00000266--f9c40304ea--18,00000266,18,183,1170926617989,1000135,62,1,2,1000135|1000153,0,1,0,1,1,0
00000266--f9c40304ea--18:185:1000136:127|133,00000266--f9c40304ea--18,00000266,18,185,1171126811941,1000136,55,1,2,1000135|1000136,0,1,0,0,1,0
00000266--f9c40304ea--18:194:1000055:53|129|145,00000266--f9c40304ea--18,00000266,18,194,1172025922074,1000055,87,1,2,1000055|1000169,0,1,0,0,1,0
00000266--f9c40304ea--18:236:1000181:169|170,00000266--f9c40304ea--18,00000266,18,236,1176225742069,1000181,46,1,2,1000181|1000210,0,1,0,0,1,0
00000266--f9c40304ea--18:240:1000181:169|176,00000266--f9c40304ea--18,00000266,18,240,1176626637311,1000181,46,1,2,1000181|1000211,0,1,0,1,1,0
00000266--f9c40304ea--18:246:1000211:169|197,00000266--f9c40304ea--18,00000266,18,246,1177225858772,1000211,80,1,2,1000211|1000216,0,1,0,0,1,0
00000266--f9c40304ea--18:250:1000207:195|201,00000266--f9c40304ea--18,00000266,18,250,1177625790278,1000207,58,1,2,1000207|1000218,0,1,0,0,1,0
00000266--f9c40304ea--18:251:1000055:129|166,00000266--f9c40304ea--18,00000266,18,251,1177726074493,1000055,87,1,2,1000055|1000207,0,1,0,1,1,0
00000266--f9c40304ea--18:256:1000207:129|195,00000266--f9c40304ea--18,00000266,18,256,1178226688933,1000207,58,1,2,1000207|1000222,0,1,0,0,1,0
00000266--f9c40304ea--18:259:1000207:195|201,00000266--f9c40304ea--18,00000266,18,259,1178526559029,1000207,58,1,2,1000207|1000224,0,1,0,0,1,0
00000266--f9c40304ea--18:275:1000181:169|176|197,00000266--f9c40304ea--18,00000266,18,275,1180136573192,1000181,46,1,2,1000181|1000231,0,1,0,0,1,0
00000266--f9c40304ea--18:278:1000055:129|166,00000266--f9c40304ea--18,00000266,18,278,1180437043043,1000055,87,1,2,1000055|1000235,0,1,0,0,1,0
00000266--f9c40304ea--18:330:1000181:169|176|197,00000266--f9c40304ea--18,00000266,18,330,1185636058773,1000181,46,1,2,1000181|1000254,0,1,0,0,1,0
00000266--f9c40304ea--18:341:1000181:169|176|197,00000266--f9c40304ea--18,00000266,18,341,1186746783726,1000181,46,1,2,1000181|1000259,0,1,0,0,1,0
00000266--f9c40304ea--18:343:1000181:169|197,00000266--f9c40304ea--18,00000266,18,343,1186938237654,1000181,46,1,2,1000181|1000260,0,1,0,0,1,0
00000266--f9c40304ea--18:346:1000228:212|233,00000266--f9c40304ea--18,00000266,18,346,1187246187350,1000228,92,1,2,1000228|1000262,0,1,0,0,1,0
00000266--f9c40304ea--18:354:1000181:169|197,00000266--f9c40304ea--18,00000266,18,354,1188046557535,1000181,46,1,2,1000181|1000268,0,1,0,0,1,0
00000266--f9c40304ea--18:357:1000228:197|212|233,00000266--f9c40304ea--18,00000266,18,357,1188345833788,1000228,92,1,2,1000228|1000269,0,1,0,0,1,0
00000266--f9c40304ea--18:360:1000228:169|212|233,00000266--f9c40304ea--18,00000266,18,360,1188646241175,1000228,92,1,2,1000228|1000270,0,1,0,0,1,0
00000266--f9c40304ea--18:361:1000228:169|212,00000266--f9c40304ea--18,00000266,18,361,1188746832554,1000228,92,1,2,1000228|1000269,0,1,0,1,1,0
00000266--f9c40304ea--18:379:1000269:197|212|238,00000266--f9c40304ea--18,00000266,18,379,1190546467642,1000269,89,1,2,1000269|1000282,0,1,0,0,1,0
00000266--f9c40304ea--18:393:1000269:197|212|238,00000266--f9c40304ea--18,00000266,18,393,1191946631500,1000269,89,1,2,1000269|1000292,0,1,0,0,1,0
00000266--f9c40304ea--18:396:1000273:212|246|256,00000266--f9c40304ea--18,00000266,18,396,1192245991015,1000273,95,1,2,1000273|1000293,0,1,0,0,1,0
00000266--f9c40304ea--18:400:1000294:256|258,00000266--f9c40304ea--18,00000266,18,400,1192646459848,1000294,62,1,2,1000294|1000298,0,1,0,0,1,0
00000266--f9c40304ea--18:403:1000269:197|238,00000266--f9c40304ea--18,00000266,18,403,1192946075657,1000269,89,1,2,1000269|1000302,0,1,0,0,1,0
00000266--f9c40304ea--18:407:1000300:212|238,00000266--f9c40304ea--18,00000266,18,407,1193347039528,1000300,88,1,2,1000300|1000305,0,1,0,0,1,0
00000266--f9c40304ea--18:411:1000294:258|263,00000266--f9c40304ea--18,00000266,18,411,1193745795357,1000294,62,1,2,1000294|1000300,0,1,0,0,1,0
00000266--f9c40304ea--18:412:1000300:238|263,00000266--f9c40304ea--18,00000266,18,412,1193846698245,1000300,88,1,2,1000300|1000309,0,1,0,0,1,0
00000266--f9c40304ea--18:420:1000294:212|238|258,00000266--f9c40304ea--18,00000266,18,420,1194646311414,1000294,62,1,3,1000294|1000315|1000316,0,1,0,0,1,0
00000266--f9c40304ea--18:438:1000307:212|263|277,00000266--f9c40304ea--18,00000266,18,438,1196457541403,1000307,46,1,2,1000307|1000328,0,1,0,0,1,0
00000266--f9c40304ea--18:440:1000307:212|263,00000266--f9c40304ea--18,00000266,18,440,1196656989302,1000307,46,1,2,1000307|1000331,0,1,0,0,1,0
00000266--f9c40304ea--18:448:1000307:212|263,00000266--f9c40304ea--18,00000266,18,448,1197455865513,1000307,46,1,2,1000294|1000307,0,1,0,0,1,0
00000266--f9c40304ea--18:450:1000294:212|258,00000266--f9c40304ea--18,00000266,18,450,1197656060738,1000294,62,1,2,1000294|1000341,0,1,0,0,1,0
00000266--f9c40304ea--18:459:1000342:295|296,00000266--f9c40304ea--18,00000266,18,459,1198556658725,1000342,80,1,2,1000342|1000346,0,1,0,0,1,0
00000266--f9c40304ea--18:477:1000294:212|258|295,00000266--f9c40304ea--18,00000266,18,477,1200355894035,1000294,62,1,2,1000294|1000361,0,1,0,1,1,0
00000266--f9c40304ea--18:480:1000187:275|305,00000266--f9c40304ea--18,00000266,18,480,1200656415194,1000187,86,1,2,1000187|1000364,0,1,0,0,1,0
00000266--f9c40304ea--18:482:1000358:295|309,00000266--f9c40304ea--18,00000266,18,482,1200856043284,1000358,37,1,2,1000358|1000366,0,1,0,0,1,0
00000266--f9c40304ea--18:486:1000346:296|309,00000266--f9c40304ea--18,00000266,18,486,1201256483105,1000346,41,1,2,1000346|1000369,0,1,0,0,1,0
00000266--f9c40304ea--18:491:1000361:258|295,00000266--f9c40304ea--18,00000266,18,491,1201756390687,1000361,39,1,2,1000361|1000371,0,1,0,0,1,0
00000266--f9c40304ea--18:497:1000346:296|309,00000266--f9c40304ea--18,00000266,18,497,1202356197191,1000346,41,1,2,1000346|1000368,0,1,0,1,1,0
00000266--f9c40304ea--18:502:1000361:258|295|296,00000266--f9c40304ea--18,00000266,18,502,1202856534767,1000361,39,1,2,1000361|1000375,0,1,0,0,1,0
00000266--f9c40304ea--18:514:1000361:258|295|315,00000266--f9c40304ea--18,00000266,18,514,1204055993304,1000361,39,1,2,1000361|1000380,0,1,0,0,1,0
00000266--f9c40304ea--18:555:1000055:195|313,00000266--f9c40304ea--18,00000266,18,555,1208166093078,1000055,87,1,2,1000055|1000401,0,1,0,0,1,0
00000266--f9c40304ea--18:555:1000375:315|327,00000266--f9c40304ea--18,00000266,18,555,1208166093078,1000375,48,1,2,1000375|1000402,0,1,0,0,1,0
00000266--f9c40304ea--18:558:1000055:195|313,00000266--f9c40304ea--18,00000266,18,558,1208465897526,1000055,87,1,2,1000055|1000404,0,1,0,0,1,0
00000266--f9c40304ea--18:576:1000375:295|315|327,00000266--f9c40304ea--18,00000266,18,576,1210265825371,1000375,48,1,2,1000375|1000420,0,1,0,0,1,0
00000266--f9c40304ea--18:592:1000375:295|315|327,00000266--f9c40304ea--18,00000266,18,592,1211866387010,1000375,48,1,2,1000375|1000432,0,1,0,0,1,0
00000266--f9c40304ea--19:15:1000028:29|36,00000266--f9c40304ea--19,00000266,19,15,1214166482667,1000028,60,1,2,1000015|1000028,0,1,0,0,1,0
00000266--f9c40304ea--19:16:1000015:16|36,00000266--f9c40304ea--19,00000266,19,16,1214265718921,1000015,47,1,2,1000015|1000041,0,1,0,0,1,0
00000266--f9c40304ea--19:57:1000045:45|48|51,00000266--f9c40304ea--19,00000266,19,57,1218376519545,1000045,77,1,2,1000045|1000060,0,1,0,0,1,0
00000266--f9c40304ea--19:72:1000003:3|4,00000266--f9c40304ea--19,00000266,19,72,1219875653561,1000003,35,1,2,1000003|1000072,0,1,0,0,1,0
00000266--f9c40304ea--19:86:1000065:64|70|73,00000266--f9c40304ea--19,00000266,19,86,1221275806350,1000065,40,1,2,1000065|1000081,0,1,0,0,1,0
00000266--f9c40304ea--19:124:1000097:93|96,00000266--f9c40304ea--19,00000266,19,124,1225078364452,1000097,80,1,2,1000097|1000129,0,1,0,0,1,0
00000266--f9c40304ea--19:142:1000143:138|142,00000266--f9c40304ea--19,00000266,19,142,1226876277516,1000143,68,1,2,1000143|1000151,0,1,0,0,1,0
00000266--f9c40304ea--19:146:1000104:100|147,00000266--f9c40304ea--19,00000266,19,146,1227276428902,1000104,86,1,2,1000104|1000156,0,1,0,0,1,0
00000266--f9c40304ea--19:164:1000089:85|154,00000266--f9c40304ea--19,00000266,19,164,1229076471704,1000089,72,1,2,1000089|1000177,0,1,0,0,1,0
00000266--f9c40304ea--19:193:1000178:170|176,00000266--f9c40304ea--19,00000266,19,193,1231986771181,1000178,40,1,2,1000178|1000211,0,1,0,0,1,0
00000266--f9c40304ea--19:251:1000247:238|240,00000266--f9c40304ea--19,00000266,19,251,1237786452224,1000247,62,1,2,1000241|1000247,0,1,0,0,1,0
00000266--f9c40304ea--19:260:1000250:241|254,00000266--f9c40304ea--19,00000266,19,260,1238686156559,1000250,81,1,2,1000250|1000274,0,1,0,0,1,0
00000266--f9c40304ea--19:263:1000232:223|262,00000266--f9c40304ea--19,00000266,19,263,1238985891970,1000232,75,1,2,1000232|1000278,0,1,0,0,1,0
00000266--f9c40304ea--19:266:1000224:215|250,00000266--f9c40304ea--19,00000266,19,266,1239286703937,1000224,71,1,2,1000224|1000285,0,1,0,0,1,0
00000266--f9c40304ea--19:266:1000273:264|266,00000266--f9c40304ea--19,00000266,19,266,1239286703937,1000273,90,1,2,1000273|1000286,0,1,0,0,1,0
00000266--f9c40304ea--19:270:1000250:241|254,00000266--f9c40304ea--19,00000266,19,270,1239687266389,1000250,81,1,2,1000250|1000288,0,1,0,0,1,0
00000266--f9c40304ea--19:320:1000310:296|307,00000266--f9c40304ea--19,00000266,19,320,1244686219795,1000310,40,1,2,1000310|1000336,0,1,0,0,1,0
00000266--f9c40304ea--19:331:1000277:267|289,00000266--f9c40304ea--19,00000266,19,331,1245786388555,1000277,56,1,2,1000277|1000347,0,1,0,0,1,0
00000266--f9c40304ea--19:334:1000310:296|307|324,00000266--f9c40304ea--19,00000266,19,334,1246086662983,1000310,40,1,2,1000310|1000354,0,1,0,1,1,0
00000266--f9c40304ea--19:346:1000310:307|324,00000266--f9c40304ea--19,00000266,19,346,1247295862643,1000310,40,1,2,1000310|1000367,0,1,0,0,1,0
00000266--f9c40304ea--19:347:1000320:306|322,00000266--f9c40304ea--19,00000266,19,347,1247386732283,1000320,51,1,2,1000320|1000370,0,1,0,0,1,0
00000266--f9c40304ea--19:352:1000277:267|347,00000266--f9c40304ea--19,00000266,19,352,1247895805319,1000277,56,1,2,1000277|1000378,0,1,0,0,1,0
00000266--f9c40304ea--19:383:1000358:341|376,00000266--f9c40304ea--19,00000266,19,383,1250997144601,1000358,86,1,2,1000358|1000406,0,1,0,0,1,0
00000266--f9c40304ea--19:416:1000376:356|410|411,00000266--f9c40304ea--19,00000266,19,416,1254296691528,1000376,77,1,2,1000376|1000441,0,1,0,1,1,0
00000266--f9c40304ea--19:437:1000456:430|435,00000266--f9c40304ea--19,00000266,19,437,1256395969913,1000456,76,1,2,1000456|1000462,0,1,0,0,1,0
00000266--f9c40304ea--19:442:1000473:447|450,00000266--f9c40304ea--19,00000266,19,442,1256895771242,1000473,61,1,2,1000473|1000489,0,1,0,1,1,0
00000266--f9c40304ea--19:450:1000482:456|462,00000266--f9c40304ea--19,00000266,19,450,1257696222924,1000482,93,1,2,1000482|1000485,0,1,0,0,1,0
00000266--f9c40304ea--19:450:1000489:447|463,00000266--f9c40304ea--19,00000266,19,450,1257696222924,1000489,74,1,2,1000489|1000498,0,1,0,0,1,0
00000266--f9c40304ea--19:452:1000485:459|462,00000266--f9c40304ea--19,00000266,19,452,1257896117006,1000485,66,1,2,1000485|1000502,0,1,0,0,1,0
00000266--f9c40304ea--19:528:1000544:514|518|522,00000266--f9c40304ea--19,00000266,19,528,1265496519477,1000544,64,1,2,1000544|1000560,0,1,0,0,1,0
00000266--f9c40304ea--19:565:1000579:545|547,00000266--f9c40304ea--19,00000266,19,565,1269206852349,1000579,77,1,2,1000579|1000590,0,1,0,0,1,0
00000266--f9c40304ea--19:575:1000596:563|564|565,00000266--f9c40304ea--19,00000266,19,575,1270206867059,1000596,41,1,2,1000596|1000605,0,1,0,0,1,0
00000266--f9c40304ea--19:586:1000611:578|582,00000266--f9c40304ea--19,00000266,19,586,1271306298653,1000611,55,1,2,1000611|1000619,0,1,0,0,1,0
00000266--f9c40304ea--19:588:1000579:545|547,00000266--f9c40304ea--19,00000266,19,588,1271505681911,1000579,77,1,2,1000579|1000596,0,1,0,0,1,0
00000266--f9c40304ea--19:591:1000596:545|563|574,00000266--f9c40304ea--19,00000266,19,591,1271806787642,1000596,41,1,2,1000596|1000627,0,1,0,1,1,0
00000266--f9c40304ea--19:596:1000596:545|563|574,00000266--f9c40304ea--19,00000266,19,596,1272306713272,1000596,41,1,2,1000596|1000629,0,1,0,0,1,0
00000266--f9c40304ea--2:9:1000002:3|12|17,00000266--f9c40304ea--2,00000266,2,9,193506708221,1000002,34,1,2,1000002|1000038,0,1,0,0,1,0
00000266--f9c40304ea--2:12:1000021:22|23,00000266--f9c40304ea--2,00000266,2,12,193808379392,1000021,53,1,2,1000021|1000044,0,1,0,0,1,0
00000266--f9c40304ea--2:15:1000000:1|17|35,00000266--f9c40304ea--2,00000266,2,15,194106310786,1000000,32,1,2,1000000|1000002,0,1,0,0,1,0
00000266--f9c40304ea--2:17:1000005:6|7,00000266--f9c40304ea--2,00000266,2,17,194305864777,1000005,37,1,2,1000005|1000051,0,1,0,0,1,0
00000266--f9c40304ea--2:26:1000002:3|12|17,00000266--f9c40304ea--2,00000266,2,26,195206241248,1000002,34,1,2,1000002|1000062,0,1,0,1,1,0
00000266--f9c40304ea--2:37:1000002:3|12|17,00000266--f9c40304ea--2,00000266,2,37,196306352025,1000002,34,1,2,1000002|1000080,0,1,0,1,1,0
00000266--f9c40304ea--2:38:1000069:65|69,00000266--f9c40304ea--2,00000266,2,38,196405700625,1000069,57,1,2,1000069|1000076,0,1,0,1,1,0
00000266--f9c40304ea--2:50:1000082:77|82,00000266--f9c40304ea--2,00000266,2,50,197606290740,1000082,56,1,2,1000082|1000109,0,1,0,0,1,0
00000266--f9c40304ea--2:55:1000111:102|103,00000266--f9c40304ea--2,00000266,2,55,198106030070,1000111,94,1,2,1000094|1000111,0,1,0,1,1,0
00000266--f9c40304ea--2:77:1000136:127|137,00000266--f9c40304ea--2,00000266,2,77,200306927713,1000136,49,1,2,1000136|1000153,0,1,0,0,1,0
00000266--f9c40304ea--2:83:1000153:137|147,00000266--f9c40304ea--2,00000266,2,83,200906427519,1000153,73,1,2,1000142|1000153,0,1,0,0,1,0
00000266--f9c40304ea--2:87:1000129:123|142,00000266--f9c40304ea--2,00000266,2,87,201306711600,1000129,43,1,2,1000129|1000173,0,1,0,0,1,0
00000266--f9c40304ea--2:89:1000137:128|139|159,00000266--f9c40304ea--2,00000266,2,89,201506373139,1000137,32,1,2,1000137|1000178,0,1,0,0,1,0
00000266--f9c40304ea--2:91:1000163:151|152,00000266--f9c40304ea--2,00000266,2,91,201707392986,1000163,36,1,2,1000163|1000181,0,1,0,0,1,0
00000266--f9c40304ea--2:94:1000151:141|152,00000266--f9c40304ea--2,00000266,2,94,202006042827,1000151,64,1,2,1000151|1000186,0,1,0,0,1,0
00000266--f9c40304ea--2:95:1000170:158|160,00000266--f9c40304ea--2,00000266,2,95,202106905260,1000170,56,1,2,1000170|1000185,0,1,0,1,1,0
00000266--f9c40304ea--2:102:1000157:146|165,00000266--f9c40304ea--2,00000266,2,102,202806649886,1000157,57,1,2,1000157|1000193,0,1,0,0,1,0
00000266--f9c40304ea--2:102:1000163:151|152|176,00000266--f9c40304ea--2,00000266,2,102,202806649886,1000163,36,1,2,1000157|1000163,0,1,0,0,1,0
00000266--f9c40304ea--2:114:1000157:146|165|180,00000266--f9c40304ea--2,00000266,2,114,204006634404,1000157,57,1,2,1000157|1000201,0,1,0,1,1,0
00000266--f9c40304ea--2:115:1000157:165|180,00000266--f9c40304ea--2,00000266,2,115,204106163718,1000157,57,1,2,1000157|1000202,0,1,0,0,1,0
