family_id,key,route,segment,raw_pair,parent_member_sets,split_count,rejoin_count,median_split_interval_s,max_split_interval_s,median_rejoin_latency_s,pid_births,representative_retained,boundary_causes,publication_visible,internal_only
00000257--d1cacb63a0--6:230|236,00000257--d1cacb63a0--6,00000257,6,230|236,230|236,2,1,1.89996666,1.89996666,1.499619649,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000257--d1cacb63a0--6:263|281,00000257--d1cacb63a0--6,00000257,6,263|281,263|281,2,1,1.200240421,1.200240421,0.600091148,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000257--d1cacb63a0--6:359|367,00000257--d1cacb63a0--6,00000257,6,359|367,359|367,2,1,1.000368108,1.000368108,0.500151424,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000257--d1cacb63a0--6:361|365,00000257--d1cacb63a0--6,00000257,6,361|365,361|365,2,1,1.600798366,1.600798366,0.100001025,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000257--d1cacb63a0--6:51|83,00000257--d1cacb63a0--6,00000257,6,51|83,51|83,5,4,2.099291762,4.800894585,0.2525047145,5,5,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":3}",5,0
00000257--d1cacb63a0--7:105|133,00000257--d1cacb63a0--7,00000257,7,105|133,105|133,2,1,0.49885514,0.49885514,0.099138432,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000257--d1cacb63a0--7:219|223,00000257--d1cacb63a0--7,00000257,7,219|223,219|223,2,1,2.29970509,2.29970509,0.698814171,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000257--d1cacb63a0--7:237|243,00000257--d1cacb63a0--7,00000257,7,237|243,237|243,2,1,1.391655402,1.391655402,0.799784922,0,1,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000257--d1cacb63a0--7:240|241,00000257--d1cacb63a0--7,00000257,7,240|241,240|241;240|241|247,2,1,0.308363013,0.308363013,0.208604328,1,1,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000257--d1cacb63a0--7:276|290,00000257--d1cacb63a0--7,00000257,7,276|290,276|290,2,1,0.899523034,0.899523034,0.199733721,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000257--d1cacb63a0--7:323|327,00000257--d1cacb63a0--7,00000257,7,323|327,323|327,2,2,0.899081425,0.899081425,0.7001955575000001,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000257--d1cacb63a0--7:360|394,00000257--d1cacb63a0--7,00000257,7,360|394,360|394,2,2,0.799758463,0.799758463,0.501071334,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000257--d1cacb63a0--7:378|380,00000257--d1cacb63a0--7,00000257,7,378|380,378|380,2,1,3.991523616,3.991523616,2.601220383,0,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000257--d1cacb63a0--7:414|433,00000257--d1cacb63a0--7,00000257,7,414|433,414|433,2,2,1.600996074,1.600996074,0.7005732345,0,1,"{""DISTANCE_GROWTH"":2}",2,0
00000257--d1cacb63a0--7:595|621,00000257--d1cacb63a0--7,00000257,7,595|621,595|621,2,1,0.600689606,0.600689606,0.500497101,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000257--d1cacb63a0--8:121|232,00000257--d1cacb63a0--8,00000257,8,121|232,121|223|232,4,4,1.9992194,3.699370411,0.900151312,4,4,"{""LATERAL_DIAMETER"":4}",4,0
00000257--d1cacb63a0--8:121|467,00000257--d1cacb63a0--8,00000257,8,121|467,121|467,2,2,0.699164986,0.699164986,0.7500022085,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000257--d1cacb63a0--8:12|105,00000257--d1cacb63a0--8,00000257,8,12|105,12|105;3|12|105,2,1,1.999897345,1.999897345,1.500394508,2,1,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000257--d1cacb63a0--8:131|137,00000257--d1cacb63a0--8,00000257,8,131|137,131|137,2,1,0.79885237,0.79885237,0.098917426,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000257--d1cacb63a0--8:205|294,00000257--d1cacb63a0--8,00000257,8,205|294,205|294,2,1,3.699498337,3.699498337,3.599433556,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000257--d1cacb63a0--8:29|179,00000257--d1cacb63a0--8,00000257,8,29|179,29|179,2,2,0.499286267,0.499286267,0.2510501575,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000257--d1cacb63a0--8:418|425,00000257--d1cacb63a0--8,00000257,8,418|425,418|425,2,1,8.10033165,8.10033165,0.099894453,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000257--d1cacb63a0--8:480|493,00000257--d1cacb63a0--8,00000257,8,480|493,480|493,2,1,1.100250715,1.100250715,0.599540619,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000257--d1cacb63a0--8:601|615,00000257--d1cacb63a0--8,00000257,8,601|615,601|615,2,2,0.600373383,0.600373383,0.9502997155,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000257--d1cacb63a0--9:26|106,00000257--d1cacb63a0--9,00000257,9,26|106,26|106,2,1,1.710410925,1.710410925,1.000477736,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000257--d1cacb63a0--9:570|571,00000257--d1cacb63a0--9,00000257,9,570|571,570|571,2,1,0.291599788,0.291599788,0.200154103,1,1,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--0:137|149,00000259--f920fb6ddd--0,00000259,0,137|149,137|149,3,2,2.9551394330000003,3.709628671,0.901379727,2,3,"{""LATERAL_GROWTH"":3}",3,0
00000259--f920fb6ddd--0:137|219,00000259--f920fb6ddd--0,00000259,0,137|219,137|219,3,2,0.705114787,0.909995033,0.4552670695,3,3,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":1}",3,0
00000259--f920fb6ddd--0:157|168,00000259--f920fb6ddd--0,00000259,0,157|168,157|168|173,6,6,0.499484432,0.801145258,0.249454934,4,3,"{""DISTANCE_DIAMETER"":3,""LATERAL_GROWTH"":3}",6,0
00000259--f920fb6ddd--0:15|28,00000259--f920fb6ddd--0,00000259,0,15|28,15|28;8|15|28,2,1,1.800658697,1.800658697,4.799299374,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--0:169|182,00000259--f920fb6ddd--0,00000259,0,169|182,169|182,3,2,1.2998417855,2.198573988,0.69913569,3,3,"{""DISTANCE_DIAMETER"":3}",3,0
00000259--f920fb6ddd--0:183|221,00000259--f920fb6ddd--0,00000259,0,183|221,183|221,3,2,2.0501777260000003,3.100176513,0.3503589985,3,3,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":1}",3,0
00000259--f920fb6ddd--0:1|6,00000259--f920fb6ddd--0,00000259,0,1|6,1|6,4,3,1.000753905,1.899771093,0.500355676,4,4,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":3}",4,0
00000259--f920fb6ddd--0:263|267,00000259--f920fb6ddd--0,00000259,0,263|267,263|267,3,2,1.0000404395,1.400199665,0.8999081685,3,3,"{""DISTANCE_DIAMETER"":2,""LATERAL_DIAMETER"":1}",3,0
00000259--f920fb6ddd--0:314|322,00000259--f920fb6ddd--0,00000259,0,314|322,314|319|322,2,1,0.399888497,0.399888497,0.300078012,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000259--f920fb6ddd--0:342|345,00000259--f920fb6ddd--0,00000259,0,342|345,342|345,2,1,0.50045902,0.50045902,0.099924968,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--0:342|356,00000259--f920fb6ddd--0,00000259,0,342|356,342|356,3,2,1.1500914165,1.59944621,0.5004507475,1,3,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":2}",3,0
00000259--f920fb6ddd--0:356|369,00000259--f920fb6ddd--0,00000259,0,356|369,356|369,2,1,0.499993862,0.499993862,0.400172025,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--0:49|64,00000259--f920fb6ddd--0,00000259,0,49|64,49|64,4,3,1.297849218,4.399792811,0.600419635,4,4,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":2}",4,0
00000259--f920fb6ddd--0:543|548,00000259--f920fb6ddd--0,00000259,0,543|548,543|548,2,1,0.799651511,0.799651511,0.200140108,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000259--f920fb6ddd--0:581|591,00000259--f920fb6ddd--0,00000259,0,581|591,581|591,2,1,1.000724603,1.000724603,0.701480896,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000259--f920fb6ddd--0:66|79,00000259--f920fb6ddd--0,00000259,0,66|79,66|79|82,4,4,0.900094895,0.900174479,0.5000711455,4,2,"{""DISTANCE_DIAMETER"":2,""DISTANCE_GROWTH"":1,""LATERAL_GROWTH"":1}",4,0
00000259--f920fb6ddd--0:69|98,00000259--f920fb6ddd--0,00000259,0,69|98,69|98,2,2,0.299505729,0.299505729,0.1995837245,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000259--f920fb6ddd--0:6|12,00000259--f920fb6ddd--0,00000259,0,6|12,6|12;6|12|44|47,3,1,1.6999964575,2.39956953,0.900179114,1,1,"{""DISTANCE_DIAMETER"":2,""LATERAL_GROWTH"":1}",3,0
00000259--f920fb6ddd--0:8|15,00000259--f920fb6ddd--0,00000259,0,8|15,8|15;8|15|86,2,1,4.09982854,4.09982854,3.200300832,3,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--0:94|136,00000259--f920fb6ddd--0,00000259,0,94|136,94|119|136;94|136,3,1,1.1496502935000001,1.600053728,0.199302445,3,3,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":1}",3,0
00000259--f920fb6ddd--1:158|222,00000259--f920fb6ddd--1,00000259,1,158|222,158|222|224,2,1,1.399432652,1.399432652,0.999689934,2,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--1:158|252,00000259--f920fb6ddd--1,00000259,1,158|252,158|224|252,4,3,0.600593464,13.279737258,0.400608698,4,4,"{""DISTANCE_DIAMETER"":4}",4,0
00000259--f920fb6ddd--1:181|239,00000259--f920fb6ddd--1,00000259,1,181|239,181|239,6,6,3.299704573,7.190349384,0.6958963975,4,5,"{""LATERAL_DIAMETER"":3,""LATERAL_GROWTH"":3}",6,0
00000259--f920fb6ddd--1:190|242,00000259--f920fb6ddd--1,00000259,1,190|242,190|242,2,1,0.600452824,0.600452824,0.300411117,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000259--f920fb6ddd--1:9|17,00000259--f920fb6ddd--1,00000259,1,9|17,9|17,2,1,2.100184724,2.100184724,0.510722014,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1}",2,0
00000259--f920fb6ddd--10:410|437,00000259--f920fb6ddd--10,00000259,10,410|437,410|437,2,1,2.399892625,2.399892625,0.500262137,1,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--10:624|669,00000259--f920fb6ddd--10,00000259,10,624|669,624|669;624|669|707,3,2,1.199932609,2.001437182,0.299797702,3,3,"{""DISTANCE_DIAMETER"":1,""OTHER_STATIONARY_MOVING"":2}",3,0
00000259--f920fb6ddd--11:140|141,00000259--f920fb6ddd--11,00000259,11,140|141,140|141,3,2,1.5500676955000001,2.698439194,0.199602597,2,3,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":2}",3,0
00000259--f920fb6ddd--11:344|365,00000259--f920fb6ddd--11,00000259,11,344|365,344|365,2,1,0.798788159,0.798788159,0.598670014,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--11:52|59,00000259--f920fb6ddd--11,00000259,11,52|59,52|59;52|59|91,3,1,0.6000264719999999,0.799597543,0.599684633,3,3,"{""DISTANCE_DIAMETER"":3}",3,0
00000259--f920fb6ddd--12:3|16,00000259--f920fb6ddd--12,00000259,12,3|16,3|16,2,1,0.399478727,0.399478727,0.300077391,2,2,"{""OTHER_STATIONARY_MOVING"":2}",2,0
00000259--f920fb6ddd--13:134|145,00000259--f920fb6ddd--13,00000259,13,134|145,134|145,3,2,0.4494189455,0.500005444,0.249770809,2,3,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":2}",3,0
00000259--f920fb6ddd--13:448|450,00000259--f920fb6ddd--13,00000259,13,448|450,448|450,2,2,0.700040682,0.700040682,0.3000884775,1,2,"{""DISTANCE_GROWTH"":1,""OTHER_STATIONARY_MOVING"":1}",2,0
00000259--f920fb6ddd--13:450|452,00000259--f920fb6ddd--13,00000259,13,450|452,448|450|452,2,1,1.699864723,1.699864723,0.501903423,2,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--13:598|601,00000259--f920fb6ddd--13,00000259,13,598|601,598|601;598|601|631,2,1,0.398496879,0.398496879,0.499853352,1,2,"{""LATERAL_DIAMETER"":2}",2,0
00000259--f920fb6ddd--13:601|631,00000259--f920fb6ddd--13,00000259,13,601|631,601|631,2,1,0.701654891,0.701654891,0.500755258,1,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--14:136|142,00000259--f920fb6ddd--14,00000259,14,136|142,136|142,3,2,0.5004354010000001,0.600953317,0.30010443600000003,3,3,"{""DISTANCE_DIAMETER"":3}",3,0
00000259--f920fb6ddd--17:141|142,00000259--f920fb6ddd--17,00000259,17,141|142,141|142,2,2,1.600976193,1.600976193,0.3002305495,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--17:170|190,00000259--f920fb6ddd--17,00000259,17,170|190,170|190,2,1,4.698963644,4.698963644,0.599612575,1,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--17:218|243,00000259--f920fb6ddd--17,00000259,17,218|243,218|243,2,1,0.799650568,0.799650568,0.499682041,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000259--f920fb6ddd--17:67|83,00000259--f920fb6ddd--17,00000259,17,67|83,67|83,2,2,4.498967176,4.498967176,3.9000247110000004,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--18:146|148,00000259--f920fb6ddd--18,00000259,18,146|148,146|148,3,3,0.7003331819999999,1.200144494,0.200757338,3,3,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":2}",3,0
00000259--f920fb6ddd--18:226|273,00000259--f920fb6ddd--18,00000259,18,226|273,226|273,2,2,1.400094194,1.400094194,0.550148082,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--18:234|245,00000259--f920fb6ddd--18,00000259,18,234|245,234|245,2,1,0.899834999,0.899834999,0.499478548,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--18:239|556,00000259--f920fb6ddd--18,00000259,18,239|556,239|556,2,2,1.300310303,1.300310303,0.949151579,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000259--f920fb6ddd--18:647|656,00000259--f920fb6ddd--18,00000259,18,647|656,647|656,2,1,1.09967319,1.09967319,0.299835896,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--18:728|731,00000259--f920fb6ddd--18,00000259,18,728|731,728|731,2,2,0.899740106,0.899740106,1.6999789555,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--18:96|99,00000259--f920fb6ddd--18,00000259,18,96|99,96|99,3,2,3.7008044339999997,6.401105798,0.899978767,3,3,"{""DISTANCE_DIAMETER"":1,""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",3,0
00000259--f920fb6ddd--19:122|124,00000259--f920fb6ddd--19,00000259,19,122|124,122|124,2,2,0.300474422,0.300474422,0.1002589925,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000259--f920fb6ddd--19:194|252,00000259--f920fb6ddd--19,00000259,19,194|252,194|252;194|252|254,2,1,1.500520096,1.500520096,0.899865826,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000259--f920fb6ddd--19:211|244,00000259--f920fb6ddd--19,00000259,19,211|244,211|244,2,1,0.392344674,0.392344674,0.199703289,2,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000259--f920fb6ddd--19:253|262,00000259--f920fb6ddd--19,00000259,19,253|262,253|262,2,1,1.100079773,1.100079773,0.299365205,2,2,"{""LATERAL_DIAMETER"":2}",2,0
00000259--f920fb6ddd--19:326|329,00000259--f920fb6ddd--19,00000259,19,326|329,326|329,2,1,0.599940789,0.599940789,0.49018988,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000259--f920fb6ddd--19:603|605,00000259--f920fb6ddd--19,00000259,19,603|605,603|605;603|605|633,2,0,0.700137438,0.700137438,,1,1,"{""DISTANCE_GROWTH"":2}",2,0
00000259--f920fb6ddd--19:617|635,00000259--f920fb6ddd--19,00000259,19,617|635,617|635,2,2,0.899899579,0.899899579,0.205326788,1,2,"{""DISTANCE_DIAMETER"":1,""DISTANCE_GROWTH"":1}",2,0
00000259--f920fb6ddd--19:625|629,00000259--f920fb6ddd--19,00000259,19,625|629,625|629,2,1,0.300230483,0.300230483,0.100164276,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000259--f920fb6ddd--19:803|805,00000259--f920fb6ddd--19,00000259,19,803|805,803|805;803|805|808,2,1,0.301339827,0.301339827,0.199149954,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000259--f920fb6ddd--2:13|33,00000259--f920fb6ddd--2,00000259,2,13|33,8|13|33;8|13|33|34,2,1,1.49961402,1.49961402,0.900231349,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--2:2|11,00000259--f920fb6ddd--2,00000259,2,2|11,2|11;2|3|11,2,2,3.58945104,3.58945104,0.150236938,1,1,"{""LATERAL_GROWTH"":2}",2,0
00000259--f920fb6ddd--2:2|3,00000259--f920fb6ddd--2,00000259,2,2|3,2|3|11,4,4,1.698629343,1.701048318,0.3992615325,4,4,"{""DISTANCE_DIAMETER"":4}",4,0
00000259--f920fb6ddd--2:59|101,00000259--f920fb6ddd--2,00000259,2,59|101,5|59|101,2,1,1.800322943,1.800322943,1.09962327,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--2:7|104,00000259--f920fb6ddd--2,00000259,2,7|104,7|104,2,1,1.501165644,1.501165644,0.799219599,0,1,"{""LATERAL_GROWTH"":2}",2,0
00000259--f920fb6ddd--2:7|13,00000259--f920fb6ddd--2,00000259,2,7|13,7|13;7|13|76;7|8|13,7,6,2.1505136745,6.720475996,1.099442547,7,7,"{""LATERAL_DIAMETER"":2,""LATERAL_GROWTH"":5}",7,0
00000259--f920fb6ddd--2:7|8,00000259--f920fb6ddd--2,00000259,2,7|8,7|8|13,3,3,2.7953962655,3.690386654,2.289310429,2,3,"{""LATERAL_DIAMETER"":3}",3,0
00000259--f920fb6ddd--2:7|89,00000259--f920fb6ddd--2,00000259,2,7|89,7|89,4,4,4.522053984,5.319891865,0.1494066615,4,4,"{""LATERAL_GROWTH"":4}",4,0
00000259--f920fb6ddd--2:89|104,00000259--f920fb6ddd--2,00000259,2,89|104,7|89|104;89|104,3,1,2.905249742,4.210642022,1.299505899,3,2,"{""LATERAL_DIAMETER"":3}",3,0
00000259--f920fb6ddd--20:307|312,00000259--f920fb6ddd--20,00000259,20,307|312,307|312,2,1,0.899723118,0.899723118,0.299747861,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:662|664,00000259--f920fb6ddd--20,00000259,20,662|664,662|664,2,2,2.300228429,2.300228429,1.200563762,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:668|693,00000259--f920fb6ddd--20,00000259,20,668|693,668|693,2,1,2.19972815,2.19972815,0.599701506,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:668|695,00000259--f920fb6ddd--20,00000259,20,668|695,668|695,2,1,2.298773074,2.298773074,2.198676345,0,0,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:692|702,00000259--f920fb6ddd--20,00000259,20,692|702,692|702,3,2,0.6500318185,0.89993337,0.3496474315,0,1,"{""DISTANCE_DIAMETER"":3}",3,0
00000259--f920fb6ddd--20:695|710,00000259--f920fb6ddd--20,00000259,20,695|710,695|710,2,2,1.399920218,1.399920218,0.2997906085,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:702|703,00000259--f920fb6ddd--20,00000259,20,702|703,702|703,3,2,0.6015553395000001,0.799939134,0.5008010295,2,2,"{""DISTANCE_DIAMETER"":3}",3,0
00000259--f920fb6ddd--20:703|714,00000259--f920fb6ddd--20,00000259,20,703|714,703|714,2,1,1.699622372,1.699622372,1.598982138,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:716|721,00000259--f920fb6ddd--20,00000259,20,716|721,716|721,2,1,1.602157872,1.602157872,0.500391384,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:718|724,00000259--f920fb6ddd--20,00000259,20,718|724,718|724,2,1,1.30067296,1.30067296,0.800532547,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:722|723,00000259--f920fb6ddd--20,00000259,20,722|723,722|723,2,1,1.600435065,1.600435065,0.900735785,1,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:730|734,00000259--f920fb6ddd--20,00000259,20,730|734,730|734,2,1,1.000394383,1.000394383,0.299567227,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:733|735,00000259--f920fb6ddd--20,00000259,20,733|735,733|735,2,1,1.199206654,1.199206654,0.302531311,1,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:736|742,00000259--f920fb6ddd--20,00000259,20,736|742,736|742,2,1,2.096838335,2.096838335,1.497912162,1,2,"{""DISTANCE_DIAMETER"":1,""OTHER_STATIONARY_MOVING"":1}",2,0
00000259--f920fb6ddd--20:749|755,00000259--f920fb6ddd--20,00000259,20,749|755,749|755,2,1,1.002116769,1.002116769,0.499674448,0,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:752|755,00000259--f920fb6ddd--20,00000259,20,752|755,752|755,2,1,0.700391935,0.700391935,0.502442321,0,1,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--20:9|26,00000259--f920fb6ddd--20,00000259,20,9|26,9|26,2,2,1.999909985,1.999909985,3.1499195865000003,2,2,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--20:9|335,00000259--f920fb6ddd--20,00000259,20,9|335,9|335,3,2,0.29992171349999996,0.399952983,0.2006015015,3,3,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":2}",3,0
00000259--f920fb6ddd--23:136|143,00000259--f920fb6ddd--23,00000259,23,136|143,136|143,2,1,1.099991967,1.099991967,0.600425239,0,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--23:378|390,00000259--f920fb6ddd--23,00000259,23,378|390,378|390,2,1,0.400145469,0.400145469,0.300299324,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--23:566|574,00000259--f920fb6ddd--23,00000259,23,566|574,566|574,2,1,0.400402599,0.400402599,0.300107651,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--24:123|128,00000259--f920fb6ddd--24,00000259,24,123|128,123|128,4,3,0.699971565,1.0901003,0.39934171,4,4,"{""DISTANCE_DIAMETER"":4}",4,0
00000259--f920fb6ddd--24:436|463,00000259--f920fb6ddd--24,00000259,24,436|463,436|463,2,1,0.399927161,0.399927161,0.29990662,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--25:114|118,00000259--f920fb6ddd--25,00000259,25,114|118,114|118,2,1,0.401568498,0.401568498,0.301362433,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--25:174|205,00000259--f920fb6ddd--25,00000259,25,174|205,174|205,2,1,1.39915324,1.39915324,1.097922416,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--25:315|318,00000259--f920fb6ddd--25,00000259,25,315|318,315|318,2,2,0.300120051,0.300120051,0.24995839,1,1,"{""DISTANCE_GROWTH"":2}",2,0
00000259--f920fb6ddd--25:41|58,00000259--f920fb6ddd--25,00000259,25,41|58,41|58,2,1,0.59847611,0.59847611,0.198152482,2,2,"{""DISTANCE_GROWTH"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--25:535|542,00000259--f920fb6ddd--25,00000259,25,535|542,534|535|542|546;535|542,2,1,1.002326372,1.002326372,0.500694605,2,2,"{""DISTANCE_DIAMETER"":1,""LATERAL_GROWTH"":1}",2,0
00000259--f920fb6ddd--25:61|62,00000259--f920fb6ddd--25,00000259,25,61|62,61|62,2,2,0.399855944,0.399855944,0.30021284950000005,2,2,"{""LATERAL_GROWTH"":2}",2,0
00000259--f920fb6ddd--26:497|498,00000259--f920fb6ddd--26,00000259,26,497|498,497|498,2,2,0.200004506,0.200004506,0.0997510115,2,2,"{""DISTANCE_GROWTH"":2}",2,0
00000259--f920fb6ddd--27:271|278,00000259--f920fb6ddd--27,00000259,27,271|278,271|278,2,2,0.798685935,0.798685935,0.6002770265,2,2,"{""DISTANCE_DIAMETER"":2}",2,0
00000259--f920fb6ddd--27:271|280,00000259--f920fb6ddd--27,00000259,27,271|280,271|280,2,2,0.599577871,0.599577871,0.449919516,1,1,"{""DISTANCE_GROWTH"":2}",2,0
00000259--f920fb6ddd--3:118|137,00000259--f920fb6ddd--3,00000259,3,118|137,118|119|137,3,2,0.65536612,0.810662675,0.4551057795,2,1,"{""DISTANCE_DIAMETER"":3}",3,0
00000259--f920fb6ddd--3:119|137,00000259--f920fb6ddd--3,00000259,3,119|137,119|137,2,1,0.801808475,0.801808475,0.410583826,1,1,"{""DISTANCE_GROWTH"":1,""LATERAL_DIAMETER"":1}",2,0
00000259--f920fb6ddd--3:556|561,00000259--f920fb6ddd--3,00000259,3,556|561,556|561,6,5,0.910501632,2.301264444,0.59929319,5,6,"{""DISTANCE_DIAMETER"":6}",6,0
00000259--f920fb6ddd--30:11|16,00000259--f920fb6ddd--30,00000259,30,11|16,11|16,3,2,0.3002838105,0.400541446,0.149858329,3,3,"{""LATERAL_DIAMETER"":1,""LATERAL_GROWTH"":2}",3,0
00000259--f920fb6ddd--34:17|24,00000259--f920fb6ddd--34,00000259,34,17|24,17|24,2,1,0.500044398,0.500044398,0.100038921,1,1,"{""LATERAL_GROWTH"":2}",2,0
00000259--f920fb6ddd--36:244|255,00000259--f920fb6ddd--36,00000259,36,244|255,244|255;244|255|257,7,6,1.6496213714999999,4.100418172,1.1493319565,5,6,"{""LATERAL_DIAMETER"":7}",7,0
