key,policy,scans,radarstate_changed_scans,planner_input_changed_scans,lead_coordinate_only,lead_id_changed,lead_gain,lead_loss,lead1_lead2_change,lead_aLead_changed
00000283--b395338ef9--14,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--15,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--15,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--15,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--15,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--15,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--15,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--16,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--16,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--16,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--16,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--16,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--16,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--17,E,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--17,E1,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--17,E2,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--17,E3,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--17,E4,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--17,E5,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--18,E,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--18,E1,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--18,E2,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--18,E3,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--18,E4,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--18,E5,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--19,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--19,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--19,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--19,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--19,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--19,E5,600,106,106,0,106,0,0,0,0
00000283--b395338ef9--2,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--2,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--2,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--2,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--2,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--2,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--20,E,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--20,E1,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--20,E2,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--20,E3,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--20,E4,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--20,E5,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--21,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--21,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--21,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--21,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--21,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--21,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--22,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--22,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--22,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--22,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--22,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--22,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--23,E,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--23,E1,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--23,E2,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--23,E3,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--23,E4,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--23,E5,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--24,E,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--24,E1,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--24,E2,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--24,E3,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--24,E4,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--24,E5,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--25,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--25,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--25,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--25,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--25,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--25,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--26,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--26,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--26,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--26,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--26,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--26,E5,600,9,9,0,0,0,0,0,9
00000283--b395338ef9--27,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--27,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--27,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--27,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--27,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--27,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--28,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--28,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--28,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--28,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--28,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--28,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--29,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--29,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--29,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--29,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--29,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--29,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--3,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--3,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--3,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--3,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--3,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--3,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--30,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--30,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--30,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--30,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--30,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--30,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--31,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--31,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--31,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--31,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--31,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--31,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--32,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--32,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--32,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--32,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--32,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--32,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--33,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--33,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--33,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--33,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--33,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--33,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--34,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--34,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--34,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--34,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--34,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--34,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--35,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--35,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--35,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--35,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--35,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--35,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--36,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--36,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--36,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--36,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--36,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--36,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--37,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--37,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--37,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--37,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--37,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--37,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--38,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--38,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--38,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--38,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--38,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--38,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--39,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--39,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--39,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--39,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--39,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--39,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--4,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--4,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--4,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--4,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--4,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--4,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--40,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--40,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--40,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--40,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--40,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--40,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--41,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--41,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--41,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--41,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--41,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--41,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--42,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--42,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--42,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--42,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--42,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--42,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--43,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--43,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--43,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--43,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--43,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--43,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--44,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--44,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--44,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--44,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--44,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--44,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--45,E,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--45,E1,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--45,E2,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--45,E3,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--45,E4,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--45,E5,599,290,290,1,289,0,0,0,0
00000283--b395338ef9--46,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--46,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--46,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--46,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--46,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--46,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--47,E,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--47,E1,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--47,E2,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--47,E3,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--47,E4,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--47,E5,599,5,5,1,4,0,0,0,0
00000283--b395338ef9--48,E,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--48,E1,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--48,E2,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--48,E3,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--48,E4,599,0,0,0,0,0,0,0,0
00000283--b395338ef9--48,E5,599,316,316,2,85,0,3,0,226
00000283--b395338ef9--49,E,28,0,0,0,0,0,0,0,0
00000283--b395338ef9--49,E1,28,0,0,0,0,0,0,0,0
00000283--b395338ef9--49,E2,28,0,0,0,0,0,0,0,0
00000283--b395338ef9--49,E3,28,0,0,0,0,0,0,0,0
00000283--b395338ef9--49,E4,28,0,0,0,0,0,0,0,0
00000283--b395338ef9--49,E5,28,0,0,0,0,0,0,0,0
00000283--b395338ef9--5,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--5,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--5,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--5,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--5,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--5,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--6,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--6,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--6,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--6,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--6,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--6,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--7,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--7,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--7,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--7,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--7,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--7,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--8,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--8,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--8,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--8,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--8,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--8,E5,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--9,E,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--9,E1,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--9,E2,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--9,E3,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--9,E4,600,0,0,0,0,0,0,0,0
00000283--b395338ef9--9,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--10,E,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--10,E1,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--10,E2,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--10,E3,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--10,E4,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--10,E5,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--11,E,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--11,E1,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--11,E2,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--11,E3,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--11,E4,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--11,E5,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--12,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--12,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--12,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--12,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--12,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--12,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--13,E,600,2,2,0,2,0,0,0,0
00000285--27dca1de75--13,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--13,E2,600,2,2,0,2,0,0,0,0
00000285--27dca1de75--13,E3,600,2,2,0,2,0,0,0,0
00000285--27dca1de75--13,E4,600,2,2,0,2,0,0,0,0
00000285--27dca1de75--13,E5,600,13,13,0,13,0,0,0,0
00000285--27dca1de75--14,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--14,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--14,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--14,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--14,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--14,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--15,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--15,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--15,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--15,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--15,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--15,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--16,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--16,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--16,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--16,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--16,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--16,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--17,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--17,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--17,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--17,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--17,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--17,E5,600,2,2,0,2,0,0,0,0
00000285--27dca1de75--18,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--18,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--18,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--18,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--18,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--18,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--19,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--19,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--19,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--19,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--19,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--19,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--2,E,600,1,1,0,1,0,0,0,0
00000285--27dca1de75--2,E1,600,1,1,0,1,0,0,0,0
00000285--27dca1de75--2,E2,600,1,1,0,1,0,0,0,0
00000285--27dca1de75--2,E3,600,1,1,0,1,0,0,0,0
00000285--27dca1de75--2,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--2,E5,600,333,333,0,75,0,0,0,258
00000285--27dca1de75--20,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--20,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--20,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--20,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--20,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--20,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--21,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--21,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--21,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--21,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--21,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--21,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--22,E,600,155,155,0,155,0,0,0,0
00000285--27dca1de75--22,E1,600,155,155,0,155,0,0,0,0
00000285--27dca1de75--22,E2,600,155,155,0,155,0,0,0,0
00000285--27dca1de75--22,E3,600,155,155,0,155,0,0,0,0
00000285--27dca1de75--22,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--22,E5,600,155,155,0,155,0,0,0,0
00000285--27dca1de75--23,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--23,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--23,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--23,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--23,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--23,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--24,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--24,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--24,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--24,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--24,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--24,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--25,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--25,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--25,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--25,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--25,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--25,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--26,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--26,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--26,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--26,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--26,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--26,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--27,E,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--27,E1,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--27,E2,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--27,E3,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--27,E4,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--27,E5,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--28,E,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--28,E1,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--28,E2,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--28,E3,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--28,E4,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--28,E5,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--29,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--29,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--29,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--29,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--29,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--29,E5,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--3,E,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--3,E1,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--3,E2,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--3,E3,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--3,E4,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--3,E5,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--30,E,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--30,E1,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--30,E2,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--30,E3,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--30,E4,600,0,0,0,0,0,0,0,0
00000285--27dca1de75--30,E5,600,18,18,0,18,0,0,0,0
00000285--27dca1de75--31,E,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--31,E1,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--31,E2,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--31,E3,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--31,E4,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--31,E5,599,64,64,0,48,10,0,0,6
00000285--27dca1de75--32,E,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--32,E1,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--32,E2,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--32,E3,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--32,E4,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--32,E5,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--33,E,599,0,0,0,0,0,0,0,0
00000285--27dca1de75--33,E1,599,0,0,0,0,0,0,0,0
