population,tenure_scans,count,duration_p50_s,duration_p90_s,duration_p95_s,duration_p99_s,duration_max_s
ALL_REPRESENTATIVE_TENURE,199,24,19.800367299500003,19.8079490111,19.809370903,19.856377207180003,19.870345138
ALL_REPRESENTATIVE_TENURE,200,17,19.898641570000002,19.9011764548,19.9034487394,19.908665204680002,19.909969321000002
ALL_REPRESENTATIVE_TENURE,201,22,19.999884287500002,20.001321056900004,20.0173897938,20.335432822780003,20.419751830000003
ALL_REPRESENTATIVE_TENURE,202,19,20.099965830000002,20.112234001999997,20.1222578292,20.13628437384,20.13979101
ALL_REPRESENTATIVE_TENURE,203,20,20.2001560525,20.220383866600002,20.220907492100004,20.227959533619998,20.229722544
ALL_REPRESENTATIVE_TENURE,204,12,20.299747695,20.3012564764,20.30470001455,20.307997602910003,20.308822000000003
ALL_REPRESENTATIVE_TENURE,205,21,20.399666323,20.417901630000003,20.419911064,20.740391169600002,20.820511196
ALL_REPRESENTATIVE_TENURE,206,17,20.499511526000003,20.5084068838,20.511685250600003,20.518645303720003,20.520385317000002
ALL_REPRESENTATIVE_TENURE,207,14,20.5910101455,20.600385849200002,20.603803652350003,20.608608328069998,20.609809497
ALL_REPRESENTATIVE_TENURE,208,15,20.70001626,20.7006008882,20.7032895418,20.70818219236,20.709405355
ALL_REPRESENTATIVE_TENURE,209,23,20.800442065000002,20.828408044,20.847895964499997,21.13839508722,21.219783548000002
ALL_REPRESENTATIVE_TENURE,210,18,20.899689921500002,20.9593154824,21.0145308992,21.259901819040003,21.321244549000003
ALL_REPRESENTATIVE_TENURE,211,16,20.999632727,21.014496102500004,21.022384670750004,21.02822598215,21.029686310000002
ALL_REPRESENTATIVE_TENURE,212,19,21.09986878,21.1122469314,21.1226633198,21.136288245560003,21.139694477000003
ALL_REPRESENTATIVE_TENURE,213,21,21.199488635,21.202084129000003,21.270214947000003,21.542074717400002,21.61003966
ALL_REPRESENTATIVE_TENURE,214,20,21.2997550955,21.301309605300002,21.3025262813,21.308715923460003,21.310263334000002
ALL_REPRESENTATIVE_TENURE,215,11,21.400060111000002,21.400410274000002,21.405061612500003,21.408782683300004,21.409712951000003
ALL_REPRESENTATIVE_TENURE,216,12,21.499428718500003,21.5010493507,21.545985510450002,21.589898170890002,21.600876336000002
ALL_REPRESENTATIVE_TENURE,217,21,21.598202837000002,21.602098712,21.619629236,21.6281088208,21.630228717
ALL_REPRESENTATIVE_TENURE,218,18,21.699922424,21.7045050993,21.7221094508,21.77525076536,21.788536094
ALL_REPRESENTATIVE_TENURE,219,15,21.800253644,21.80708027,21.8132054536,21.81898501872,21.82042991
ALL_REPRESENTATIVE_TENURE,220,21,21.899683621,21.909688065,21.988830361,22.035354536200003,22.04698558
ALL_REPRESENTATIVE_TENURE,221,16,21.999908686,22.004760640500002,22.009267023,22.0108483158,22.011243639
ALL_REPRESENTATIVE_TENURE,222,12,22.0989207955,22.1091282381,22.29476201715,22.47532871863,22.520470394
ALL_REPRESENTATIVE_TENURE,223,19,22.198869743000003,22.2092836568,22.224697549800002,22.32580575156,22.351082802
ALL_REPRESENTATIVE_TENURE,224,19,22.299429849000003,22.3008533508,22.3040033274,22.325109244680004,22.330385724000003
ALL_REPRESENTATIVE_TENURE,225,17,22.400210071,22.418885902200003,22.435941805600002,22.455609417120005,22.460526320000003
ALL_REPRESENTATIVE_TENURE,226,17,22.499903861,22.5018343364,22.5054913652,22.516565737040004,22.519334330000003
