score_delta_rounded_1e6,count,within_0_25
1.853236,1,0
1.85366,1,0
1.853733,1,0
1.854252,1,0
1.854688,1,0
1.854849,1,0
1.854859,1,0
1.855146,1,0
1.85537,1,0
1.855394,1,0
1.855527,1,0
1.855731,1,0
1.855891,1,0
1.855908,1,0
1.856133,1,0
1.856264,1,0
1.856418,1,0
1.856485,1,0
1.856549,1,0
1.856668,1,0
1.857067,1,0
1.857286,1,0
1.857375,1,0
1.857449,1,0
1.857565,1,0
1.857745,1,0
1.857763,1,0
1.858007,1,0
1.858404,1,0
1.858465,1,0
1.858583,1,0
1.858774,1,0
1.858805,1,0
1.858888,1,0
1.858952,1,0
1.859071,1,0
1.859166,1,0
1.859205,1,0
1.859375,79,0
1.859639,1,0
1.859641,1,0
1.859653,1,0
1.859746,1,0
1.859759,1,0
1.859843,1,0
1.860329,1,0
1.860359,1,0
1.860446,1,0
1.860542,1,0
1.860742,1,0
1.860747,1,0
1.86081,1,0
1.860883,1,0
1.860957,1,0
1.860988,1,0
1.860993,1,0
1.861009,1,0
1.861079,1,0
1.861197,1,0
1.861223,1,0
1.861404,1,0
1.861427,1,0
1.861642,1,0
1.861683,1,0
1.862309,1,0
1.862489,1,0
1.862666,1,0
1.862723,1,0
1.862735,1,0
1.86283,1,0
1.863327,1,0
1.863389,1,0
1.863462,1,0
1.863512,1,0
1.863798,1,0
1.86391,1,0
1.864279,1,0
1.86438,1,0
1.864589,1,0
1.864738,1,0
1.864857,1,0
1.865126,1,0
1.865273,1,0
1.865297,1,0
1.86532,1,0
1.865412,1,0
1.865448,1,0
1.86548,1,0
1.865614,1,0
1.865796,1,0
1.865813,1,0
1.866219,1,0
1.866299,1,0
1.866615,1,0
1.866658,1,0
1.866747,1,0
1.866951,1,0
1.867036,1,0
1.867109,1,0
1.867294,1,0
1.867363,1,0
1.867433,1,0
1.867591,1,0
1.867741,1,0
1.867928,1,0
1.868025,1,0
1.868074,1,0
1.868217,1,0
1.868468,1,0
1.868513,1,0
1.868955,1,0
1.86917,1,0
1.869282,1,0
1.869752,1,0
1.869843,1,0
1.869972,1,0
1.870101,1,0
1.870121,1,0
1.870162,1,0
1.870253,1,0
1.870441,1,0
1.870468,1,0
1.870489,1,0
1.871156,1,0
1.871188,1,0
1.871309,1,0
1.871333,1,0
1.871547,1,0
1.871611,1,0
1.871623,1,0
1.871628,1,0
1.871682,1,0
1.871697,1,0
1.871946,1,0
1.872067,1,0
1.872331,1,0
1.872456,1,0
1.872556,1,0
1.87263,1,0
1.872643,1,0
1.872784,1,0
1.872913,1,0
1.872951,1,0
1.873251,1,0
1.873258,1,0
1.873697,1,0
1.873746,1,0
1.873825,1,0
1.874237,1,0
1.874261,1,0
1.874477,1,0
1.874853,1,0
1.875,81,0
1.875181,1,0
1.875251,1,0
1.875329,1,0
1.875456,1,0
1.875675,1,0
1.875739,1,0
1.875944,1,0
1.875971,1,0
1.875991,1,0
1.876062,1,0
1.876097,1,0
1.876325,1,0
1.87701,1,0
1.877108,1,0
1.877153,1,0
1.877496,1,0
1.877556,1,0
1.877714,1,0
1.87777,1,0
1.87792,1,0
1.877922,1,0
1.878101,1,0
1.878391,1,0
1.878459,1,0
1.87857,1,0
1.87858,1,0
1.878583,1,0
1.878605,1,0
1.878688,1,0
1.878693,1,0
1.878777,1,0
1.878933,1,0
1.879017,1,0
1.879089,1,0
1.879101,1,0
1.879409,1,0
1.87942,1,0
1.879551,1,0
1.879777,1,0
1.879851,1,0
1.880013,1,0
1.880141,1,0
1.880495,1,0
1.880546,1,0
1.880677,1,0
1.880693,1,0
1.880794,1,0
1.880895,1,0
1.88102,1,0
1.881036,1,0
1.881138,1,0
1.881556,1,0
1.881584,1,0
1.88171,1,0
1.882621,1,0
1.88271,1,0
1.882719,1,0
1.88294,1,0
1.883715,1,0
1.883881,1,0
1.884093,1,0
1.884287,1,0
1.884479,1,0
1.884529,1,0
1.884531,1,0
1.884681,1,0
1.884685,1,0
1.884835,1,0
1.88484,1,0
1.884961,1,0
1.885165,2,0
1.885438,1,0
1.885559,1,0
1.885674,1,0
1.885749,1,0
1.885794,1,0
1.885821,1,0
1.885944,1,0
1.886043,1,0
1.886161,1,0
1.886721,1,0
1.88673,1,0
1.886944,1,0
1.887091,1,0
1.887318,1,0
1.887394,1,0
1.887422,1,0
1.887571,1,0
1.887713,1,0
1.888245,1,0
1.888743,1,0
1.889186,1,0
1.889205,1,0
1.889626,1,0
1.890059,1,0
1.890398,1,0
1.890448,1,0
1.890625,64,0
1.890938,1,0
1.891009,1,0
1.891053,1,0
1.891069,1,0
1.891082,1,0
1.891205,1,0
1.891725,1,0
1.891832,1,0
1.89187,1,0
1.891908,1,0
1.891912,1,0
1.891995,1,0
1.892106,1,0
1.892121,1,0
1.892403,1,0
1.892482,1,0
1.892961,1,0
1.893244,1,0
1.893303,1,0
1.893659,1,0
1.893777,1,0
1.893921,1,0
1.894305,1,0
1.894416,1,0
1.894498,1,0
1.894619,1,0
1.894672,1,0
1.894784,1,0
1.894786,1,0
1.89486,1,0
1.895054,1,0
1.895275,1,0
1.895599,1,0
1.895759,1,0
1.895821,1,0
1.896011,1,0
1.896033,1,0
1.896215,1,0
1.896499,1,0
1.896521,1,0
1.896558,1,0
1.896887,1,0
1.897153,1,0
1.897169,1,0
1.897417,1,0
1.897473,1,0
1.897637,1,0
1.897657,1,0
1.897884,1,0
1.898211,1,0
1.89853,1,0
1.898675,1,0
1.898728,1,0
1.898876,1,0
1.898929,1,0
1.899356,1,0
1.899386,1,0
1.89939,1,0
1.899461,1,0
1.899999,1,0
1.900173,1,0
1.900262,1,0
1.900422,1,0
1.900553,1,0
1.900565,1,0
1.90063,1,0
1.900666,1,0
1.900697,1,0
1.901144,1,0
1.901487,1,0
1.901799,1,0
1.902631,1,0
1.902687,1,0
1.902757,1,0
1.902764,1,0
1.902969,1,0
1.902983,1,0
1.903025,1,0
1.903553,1,0
1.903567,1,0
1.903755,1,0
1.903841,1,0
1.903891,1,0
1.903971,1,0
1.904583,1,0
1.904933,1,0
1.905383,1,0
1.905489,1,0
1.905578,1,0
1.905718,1,0
1.906077,1,0
1.90625,68,0
1.906412,1,0
1.906477,1,0
1.906713,1,0
1.906977,1,0
1.907106,1,0
1.907168,1,0
1.907435,1,0
1.907473,1,0
1.907555,1,0
1.907739,1,0
1.908131,1,0
1.908264,1,0
1.90854,1,0
1.908959,1,0
1.909,1,0
1.909027,1,0
1.909093,1,0
1.909115,1,0
1.909433,1,0
1.909624,1,0
1.909767,1,0
1.909846,1,0
1.909986,1,0
1.910105,1,0
1.91047,1,0
1.910569,1,0
1.911044,1,0
1.911143,1,0
1.911182,1,0
1.91204,1,0
1.912105,1,0
1.912137,1,0
1.912315,1,0
1.912402,1,0
1.912911,1,0
1.913159,1,0
1.913258,1,0
1.913262,1,0
1.91345,1,0
1.913919,1,0
1.914257,1,0
1.914363,1,0
1.914527,1,0
1.914752,1,0
1.915032,1,0
1.915142,1,0
1.915678,1,0
1.915782,1,0
1.916738,1,0
1.916763,1,0
1.917221,1,0
1.917258,1,0
1.917918,1,0
1.918375,1,0
1.918484,1,0
1.91893,1,0
1.919357,1,0
1.919397,1,0
1.919754,1,0
1.919764,1,0
1.920034,1,0
1.920077,1,0
1.920173,1,0
1.920229,1,0
1.920376,1,0
1.920553,1,0
1.920703,1,0
1.920857,1,0
1.921128,1,0
1.921835,1,0
1.921875,65,0
1.921953,1,0
1.92201,1,0
1.922096,1,0
1.922252,1,0
1.922334,1,0
1.922414,1,0
1.922452,1,0
1.922515,1,0
1.922572,1,0
1.922639,1,0
1.922721,1,0
1.922802,1,0
1.923,1,0
1.92307,1,0
1.923077,1,0
1.923397,1,0
1.923977,1,0
1.924022,1,0
1.924025,1,0
1.92429,1,0
1.924472,1,0
1.924517,2,0
1.924979,1,0
1.924989,1,0
1.925665,1,0
1.925677,1,0
1.926011,1,0
1.926347,1,0
1.926406,1,0
1.926443,1,0
1.926651,1,0
1.927018,1,0
1.927046,1,0
1.927251,1,0
1.927511,1,0
1.927528,1,0
1.928011,1,0
1.928236,1,0
1.92825,1,0
1.928269,1,0
1.928281,1,0
1.928637,1,0
1.928715,1,0
1.928822,1,0
1.929079,1,0
1.929143,1,0
1.929157,1,0
1.929158,1,0
1.92926,1,0
1.92931,1,0
1.929679,1,0
1.929718,1,0
1.929839,1,0
1.930009,1,0
1.930279,1,0
1.930319,1,0
1.930485,1,0
1.93072,1,0
1.931147,1,0
1.931567,1,0
1.931582,1,0
1.931692,1,0
1.931937,1,0
1.932372,1,0
1.932446,1,0
1.932558,1,0
1.932816,1,0
1.932818,1,0
1.932936,1,0
1.933303,1,0
1.933553,1,0
1.933618,1,0
1.93376,1,0
1.933856,1,0
1.93392,1,0
1.934133,1,0
1.934295,1,0
1.934346,1,0
1.93451,1,0
1.934695,1,0
1.934865,1,0
1.934986,1,0
1.935096,1,0
1.935303,1,0
1.935369,1,0
1.935401,1,0
1.935462,1,0
1.935532,1,0
1.935648,1,0
1.935785,1,0
1.935954,1,0
1.936051,1,0
1.936474,1,0
1.936482,1,0
1.936771,1,0
1.936793,1,0
1.936844,1,0
1.937265,1,0
1.9375,68,0
1.937686,1,0
1.937965,1,0
1.937971,1,0
1.938066,1,0
1.938314,1,0
1.93846,1,0
1.938779,1,0
1.938862,1,0
1.938876,1,0
1.939016,1,0
1.939031,1,0
1.939155,1,0
1.939166,1,0
1.939631,1,0
1.939758,1,0
1.939761,1,0
1.93978,1,0
1.939854,1,0
1.939862,1,0
1.939944,1,0
1.939987,1,0
1.940031,1,0
1.94008,1,0
1.940111,1,0
1.940184,1,0
1.94027,1,0
1.940283,1,0
1.940332,1,0
1.940444,1,0
1.940453,1,0
1.940563,1,0
1.940651,1,0
1.940783,1,0
1.940801,1,0
1.94092,1,0
1.940989,1,0
1.941084,1,0
1.941088,1,0
1.941094,1,0
1.941097,1,0
1.941243,1,0
1.941261,1,0
1.94172,1,0
1.941758,1,0
1.942009,1,0
1.94233,1,0
1.94234,1,0
1.942701,1,0
1.943105,1,0
1.943108,1,0
1.943172,1,0
1.943188,1,0
1.943632,1,0
1.943661,1,0
1.944235,1,0
1.94442,1,0
1.944433,1,0
1.944582,1,0
1.944625,1,0
1.944791,1,0
1.944793,1,0
1.944798,1,0
1.944894,1,0
1.944911,1,0
1.945062,1,0
1.94557,1,0
1.945722,1,0
1.945775,1,0
1.945838,1,0
1.945972,1,0
1.946125,1,0
1.946309,1,0
1.946456,1,0
1.946482,1,0
1.946527,1,0
1.946562,1,0
1.946757,1,0
1.946782,1,0
1.946993,1,0
1.947136,1,0
1.947189,1,0
1.94735,1,0
1.947357,1,0
1.947607,1,0
1.94792,1,0
1.948153,1,0
1.94833,1,0
1.948377,1,0
1.948778,1,0
1.948939,1,0
1.948993,1,0
1.948999,1,0
1.949194,1,0
1.9497,1,0
1.950045,1,0
1.950115,1,0
1.950255,1,0
1.950485,1,0
1.950672,1,0
1.950776,1,0
1.951165,1,0
1.951499,1,0
1.951517,1,0
1.951559,1,0
1.951755,1,0
1.95193,1,0
1.952511,1,0
1.952565,1,0
1.952691,1,0
1.952712,1,0
1.953039,1,0
1.953125,84,0
1.953575,1,0
1.953635,1,0
1.953669,1,0
1.953716,1,0
1.953989,1,0
1.954145,1,0
1.954544,1,0
1.954682,1,0
1.954825,1,0
1.954894,1,0
1.954953,1,0
1.954954,1,0
1.955169,1,0
1.955367,1,0
1.955436,1,0
1.955604,1,0
1.955607,1,0
1.955914,1,0
1.955942,1,0
1.956238,1,0
1.95627,1,0
1.956493,1,0
1.956597,1,0
1.9568,1,0
1.956822,1,0
1.956875,1,0
1.957051,1,0
1.957143,1,0
1.957276,1,0
1.957342,1,0
1.957388,1,0
1.957536,1,0
1.957654,1,0
1.957902,1,0
1.95792,1,0
1.958058,1,0
1.958096,1,0
1.958356,1,0
1.958669,1,0
1.958747,1,0
1.959033,1,0
1.959069,1,0
1.95921,1,0
1.959439,1,0
1.959622,1,0
1.959669,2,0
1.959726,1,0
1.95976,1,0
1.959894,1,0
1.960178,1,0
1.960298,1,0
1.960441,1,0
1.960455,1,0
1.96047,1,0
1.960544,1,0
1.960556,1,0
1.960739,1,0
1.960777,1,0
1.960832,1,0
1.960906,1,0
1.961104,1,0
1.961112,1,0
1.961261,1,0
1.961313,1,0
1.961571,1,0
1.961797,1,0
1.961916,1,0
1.962103,1,0
1.962384,1,0
1.962447,1,0
1.962749,1,0
1.962893,1,0
1.963012,1,0
1.963073,1,0
1.963316,1,0
1.963396,1,0
1.963551,1,0
1.963779,1,0
1.964125,1,0
1.964769,1,0
1.965174,1,0
1.965655,1,0
1.965838,1,0
1.966007,1,0
1.966097,1,0
1.966262,1,0
1.966273,1,0
1.966593,1,0
1.966768,1,0
1.96712,1,0
1.967414,1,0
1.967436,1,0
1.967798,1,0
1.968062,1,0
1.968124,1,0
1.968256,1,0
1.968294,1,0
1.968456,1,0
1.968521,1,0
1.96875,113,0
1.968763,1,0
1.969019,1,0
1.969416,1,0
1.969491,1,0
1.969647,1,0
1.969725,1,0
1.969874,1,0
1.969879,1,0
1.969939,1,0
1.970043,1,0
1.970103,1,0
1.970177,1,0
1.970276,1,0
1.970329,1,0
1.97036,1,0
1.970655,1,0
1.970843,1,0
1.970856,1,0
1.970913,1,0
1.970954,1,0
1.971351,1,0
1.971712,1,0
1.971755,1,0
1.97177,1,0
1.971785,1,0
1.971862,1,0
1.972075,1,0
1.972106,1,0
1.972191,1,0
1.972256,1,0
1.972323,1,0
1.972979,1,0
1.973004,1,0
1.973035,1,0
1.973047,1,0
1.973169,1,0
1.97323,1,0
1.973244,1,0
1.973284,1,0
1.973343,1,0
1.973471,1,0
1.973538,1,0
1.973726,1,0
1.973941,1,0
1.974346,1,0
1.974451,1,0
1.974583,1,0
1.974659,1,0
1.974679,1,0
1.974746,1,0
1.974763,1,0
1.974841,1,0
1.974848,1,0
1.974926,1,0
1.974936,1,0
1.97494,1,0
1.975011,1,0
1.975046,1,0
1.975075,1,0
1.975129,1,0
1.975396,1,0
1.975488,1,0
1.975614,1,0
1.97568,1,0
1.975794,1,0
1.975801,1,0
1.97603,1,0
1.976102,1,0
1.976204,1,0
1.976306,1,0
1.976314,1,0
1.976603,1,0
1.977148,1,0
1.977175,1,0
1.977228,1,0
1.977465,1,0
1.977486,1,0
1.977496,1,0
1.977538,1,0
1.977684,1,0
1.977884,1,0
1.977928,1,0
1.977995,1,0
1.978093,1,0
1.978148,1,0
1.978417,1,0
1.978532,1,0
1.978538,1,0
1.978562,1,0
1.978636,1,0
1.9788,1,0
1.978916,1,0
1.979154,1,0
1.979155,1,0
1.979259,1,0
1.97927,1,0
1.979325,1,0
1.979539,1,0
1.979631,1,0
1.979955,1,0
1.980002,1,0
1.980133,1,0
1.98018,1,0
1.980191,1,0
1.9802,1,0
1.980242,1,0
1.980487,1,0
1.980532,1,0
1.980535,1,0
1.980612,1,0
1.981001,1,0
1.981374,1,0
1.981381,1,0
1.981454,1,0
1.981474,1,0
1.981496,1,0
1.982409,1,0
1.98257,1,0
1.98258,1,0
1.982618,1,0
1.982638,1,0
1.982656,1,0
1.982673,1,0
1.982748,1,0
1.982771,1,0
1.982875,1,0
1.982964,1,0
1.983027,1,0
1.983165,1,0
1.983219,1,0
1.983225,1,0
1.983251,1,0
1.983307,1,0
1.983388,1,0
1.983756,1,0
1.98381,1,0
1.983874,1,0
1.983912,1,0
1.984146,1,0
1.984349,1,0
1.984375,114,0
1.984499,1,0
1.984709,1,0
1.984713,1,0
1.98472,1,0
1.984725,1,0
1.985081,1,0
1.98514,1,0
1.985236,1,0
1.985357,1,0
1.985363,1,0
1.985426,1,0
1.98552,1,0
1.98554,1,0
1.985569,1,0
1.985615,1,0
1.985616,1,0
1.985693,1,0
1.985825,1,0
1.985839,1,0
1.985853,1,0
1.985864,1,0
1.986108,1,0
1.986252,1,0
1.986285,1,0
1.986378,1,0
1.986546,1,0
1.986583,1,0
1.986749,1,0
1.986787,1,0
1.986798,1,0
1.987118,1,0
1.987188,1,0
1.987287,1,0
1.987599,1,0
1.987621,1,0
1.987744,1,0
1.987837,2,0
1.98787,1,0
1.987899,1,0
1.988236,1,0
1.988247,1,0
1.988288,1,0
1.988295,1,0
1.988305,1,0
1.988422,1,0
1.988458,1,0
1.98857,1,0
1.988724,1,0
1.988779,1,0
1.988901,1,0
1.988967,1,0
1.989011,1,0
1.989024,1,0
1.989036,1,0
1.989098,1,0
1.989213,1,0
1.989283,1,0
1.989293,1,0
1.989347,1,0
1.989367,1,0
1.989414,1,0
1.989501,1,0
1.989639,1,0
1.989863,1,0
1.989988,1,0
1.990041,1,0
1.990191,1,0
1.990355,1,0
1.990506,1,0
1.990543,1,0
1.990575,1,0
1.990658,1,0
1.990835,1,0
1.990976,1,0
1.991193,1,0
1.99137,1,0
1.991664,1,0
1.991833,1,0
1.991858,1,0
1.991926,1,0
1.991988,1,0
1.992005,1,0
1.992114,1,0
1.992421,1,0
1.992616,1,0
1.992867,1,0
1.992868,1,0
1.992911,1,0
1.992935,1,0
1.993053,1,0
1.993125,1,0
1.993252,1,0
1.993275,1,0
1.99337,1,0
1.99339,1,0
1.993425,1,0
1.993658,1,0
1.99367,1,0
1.99368,1,0
1.993731,1,0
1.993892,1,0
1.993973,1,0
1.994024,1,0
1.994147,1,0
1.994234,1,0
1.994354,1,0
1.994379,1,0
1.994606,1,0
1.994726,1,0
1.994731,1,0
1.99477,1,0
1.994856,1,0
1.994953,1,0
1.994971,1,0
1.995,1,0
1.995273,1,0
1.995289,1,0
1.995327,1,0
1.995455,1,0
1.995559,1,0
1.995777,1,0
1.995982,1,0
1.996026,1,0
1.996164,1,0
1.996294,1,0
1.996495,1,0
1.996518,1,0
1.996642,1,0
1.996973,1,0
1.99703,1,0
1.997293,1,0
1.99767,1,0
1.99768,1,0
1.99773,1,0
1.997746,1,0
1.997983,1,0
1.998255,1,0
1.998318,1,0
1.998357,1,0
1.99866,1,0
1.998908,1,0
1.999161,1,0
1.999327,1,0
1.999413,1,0
1.999432,1,0
2.0,134,0
2.000467,1,0
2.000717,1,0
2.000788,1,0
2.00081,1,0
2.000832,1,0
2.000945,1,0
2.001188,1,0
2.001249,1,0
2.001444,1,0
2.001447,1,0
2.001482,1,0
2.001593,1,0
2.001731,1,0
2.001842,1,0
2.00212,1,0
2.002123,1,0
2.002728,1,0
2.002752,1,0
2.003046,1,0
2.003308,1,0
2.003489,1,0
2.003634,1,0
2.003875,1,0
2.004261,1,0
2.004295,1,0
2.00435,1,0
2.004478,1,0
2.004717,1,0
2.00472,1,0
2.004774,1,0
2.00495,1,0
2.005353,1,0
2.005593,1,0
2.005678,1,0
2.005723,1,0
2.006071,1,0
2.006289,1,0
2.006375,1,0
2.006402,1,0
2.006418,1,0
2.006451,1,0
2.006524,1,0
2.006788,1,0
2.00683,1,0
2.006963,1,0
2.00698,1,0
2.007143,1,0
2.007357,1,0
2.007516,1,0
2.007687,1,0
2.007859,1,0
2.00794,1,0
2.007965,1,0
2.008178,1,0
2.008395,1,0
2.008603,1,0
2.008641,1,0
2.008956,1,0
2.00907,1,0
2.009075,1,0
2.009121,1,0
2.009173,1,0
2.009511,1,0
2.009778,1,0
2.009881,1,0
2.010047,1,0
2.010211,1,0
2.010265,1,0
2.010474,1,0
2.01049,1,0
2.010688,1,0
2.010795,1,0
2.010947,1,0
2.011043,1,0
2.011176,1,0
2.011192,1,0
2.011219,1,0
2.011231,1,0
2.011378,1,0
2.011428,1,0
2.011451,1,0
2.011872,1,0
2.012088,1,0
2.012339,1,0
2.01243,1,0
2.012612,1,0
2.012953,1,0
2.013015,1,0
2.013109,1,0
2.013218,1,0
2.013457,1,0
2.013495,1,0
2.013629,1,0
2.013659,1,0
2.013756,1,0
2.013878,1,0
2.014138,1,0
2.014174,1,0
2.01427,1,0
2.014623,1,0
2.014851,1,0
2.01528,1,0
2.015362,1,0
2.01546,1,0
2.015625,69,0
2.015675,1,0
2.015691,1,0
2.016013,1,0
2.016158,1,0
2.01674,1,0
2.016838,1,0
2.016951,1,0
2.017161,1,0
2.017639,1,0
2.017643,1,0
2.017695,1,0
2.01783,1,0
2.01792,1,0
2.017982,1,0
2.01811,1,0
2.018449,1,0
2.018754,1,0
2.018844,1,0
2.019568,1,0
2.019897,1,0
2.020017,1,0
2.020166,1,0
2.020231,1,0
2.020241,1,0
2.020602,1,0
2.020917,1,0
2.021164,1,0
2.021231,1,0
2.021332,1,0
2.021372,1,0
2.021481,1,0
2.021553,1,0
2.022092,1,0
2.022283,1,0
2.02254,1,0
2.022644,1,0
2.022677,1,0
2.022732,1,0
2.023151,1,0
2.023547,1,0
2.02363,1,0
2.023731,1,0
2.023853,1,0
2.024009,1,0
2.024533,1,0
2.024605,1,0
2.024867,1,0
2.024872,1,0
2.024966,1,0
2.025362,1,0
2.025757,1,0
2.025819,1,0
2.026003,1,0
2.027132,1,0
2.02716,1,0
2.028051,1,0
2.028267,1,0
2.0283,1,0
2.028304,1,0
2.028661,1,0
2.029159,1,0
2.029333,1,0
2.030212,1,0
2.030462,1,0
2.030762,1,0
2.030899,1,0
2.03125,42,0
2.031262,1,0
2.031663,1,0
2.032183,1,0
2.032218,1,0
2.032287,1,0
2.032789,1,0
2.032854,1,0
2.032961,1,0
2.033119,1,0
2.03331,1,0
2.033941,1,0
2.033967,1,0
2.034041,1,0
2.034089,1,0
2.034263,1,0
2.034402,1,0
2.03451,1,0
2.034709,1,0
2.034934,1,0
2.035208,1,0
2.035752,1,0
2.036135,1,0
2.036537,1,0
2.038851,1,0
2.039762,1,0
2.039989,1,0
2.040563,1,0
2.040728,1,0
2.04086,1,0
2.040876,1,0
2.041092,1,0
2.041514,1,0
2.042264,1,0
2.042276,1,0
2.042339,1,0
2.042507,1,0
2.042799,1,0
2.042897,1,0
2.042901,1,0
2.042981,1,0
2.043124,1,0
2.043723,1,0
2.044075,1,0
2.044451,1,0
2.0448,1,0
2.044956,1,0
2.044993,1,0
2.045258,1,0
2.045572,1,0
2.045823,1,0
2.046124,1,0
2.046429,1,0
2.046587,1,0
2.046681,1,0
2.046697,1,0
2.046875,52,0
2.04699,1,0
2.04723,1,0
2.0474,1,0
2.047732,1,0
2.047787,1,0
2.048111,1,0
2.048354,1,0
2.048813,1,0
2.048865,1,0
2.049222,1,0
2.049287,1,0
2.049534,1,0
2.049759,1,0
2.049792,1,0
2.050336,1,0
2.050493,1,0
2.050608,1,0
2.050664,1,0
2.050679,1,0
2.050696,1,0
2.051187,1,0
2.05141,1,0
2.051688,1,0
2.051898,1,0
2.052025,1,0
2.052146,1,0
2.052178,1,0
2.052261,1,0
2.052361,1,0
2.05268,1,0
2.053022,1,0
2.053108,1,0
2.053363,1,0
2.053541,1,0
2.05376,1,0
2.054253,1,0
2.054368,1,0
2.05487,1,0
2.055198,1,0
2.055228,1,0
2.056253,1,0
2.056452,1,0
2.056787,1,0
2.057249,1,0
2.057252,1,0
2.057358,1,0
2.05775,1,0
2.057864,1,0
2.057968,1,0
2.058373,1,0
2.058985,1,0
2.059503,1,0
2.059718,1,0
2.060107,1,0
2.060493,1,0
2.060775,1,0
2.06115,1,0
2.061151,1,0
2.06128,1,0
2.061347,1,0
2.061391,1,0
2.062351,1,0
2.0625,43,0
2.062579,1,0
2.06303,1,0
2.063103,1,0
2.063436,1,0
2.063577,1,0
2.063743,1,0
2.064318,1,0
2.064483,1,0
2.064608,1,0
2.064667,1,0
2.065039,1,0
2.065384,1,0
2.065739,1,0
2.066237,1,0
2.066397,1,0
2.066535,1,0
2.067123,1,0
2.067229,1,0
2.067484,1,0
2.06804,1,0
2.068649,1,0
2.068871,1,0
2.068886,1,0
2.069023,1,0
2.069239,1,0
2.069374,1,0
2.069561,1,0
2.06962,1,0
2.069722,1,0
2.069749,1,0
2.069891,1,0
2.0699,1,0
2.070017,1,0
2.070319,1,0
2.070391,1,0
2.070646,1,0
2.071283,1,0
2.071797,1,0
2.072423,1,0
2.072462,1,0
2.072906,1,0
2.072978,1,0
2.07316,1,0
2.073193,1,0
2.073291,1,0
2.073314,1,0
2.073366,1,0
2.073467,1,0
2.073482,1,0
2.073513,1,0
2.073583,1,0
2.074204,1,0
2.074228,1,0
2.074367,1,0
2.074634,1,0
2.074686,1,0
2.074784,1,0
2.074898,1,0
2.074967,1,0
2.075117,1,0
2.07683,1,0
2.077304,1,0
2.078125,33,0
2.078829,1,0
2.079622,1,0
2.079997,1,0
2.080369,1,0
2.080432,1,0
2.080619,1,0
2.080765,1,0
2.081027,1,0
2.081284,1,0
2.081377,1,0
2.081475,1,0
2.082001,1,0
2.082042,1,0
2.082582,1,0
2.082673,1,0
2.083125,1,0
2.083273,1,0
2.083527,1,0
2.084292,1,0
2.08467,1,0
2.085079,1,0
2.085227,1,0
2.085265,1,0
2.085276,1,0
2.08544,1,0
2.085471,1,0
2.085496,1,0
2.085501,1,0
2.085542,1,0
2.0865,1,0
2.086876,1,0
2.086934,1,0
2.086987,1,0
2.087486,1,0
2.087666,1,0
2.087868,1,0
2.088324,1,0
2.088562,1,0
2.088976,1,0
2.089601,1,0
2.089617,1,0
2.090841,1,0
2.091204,1,0
2.091318,1,0
2.091328,1,0
2.091775,1,0
2.091921,1,0
2.092515,1,0
2.092807,1,0
2.092843,1,0
2.092866,1,0
2.092971,1,0
2.093143,1,0
2.093221,1,0
2.09365,1,0
2.09375,43,0
2.093775,1,0
2.094263,1,0
2.094933,1,0
2.095058,1,0
2.095148,1,0
2.095232,1,0
2.095243,1,0
2.095362,1,0
2.095777,1,0
2.095931,1,0
2.096117,1,0
2.096456,1,0
2.096499,1,0
2.096839,1,0
2.097256,1,0
2.09732,1,0
2.097668,1,0
2.097858,1,0
2.097996,1,0
2.098023,1,0
2.098499,1,0
2.099508,1,0
2.099605,1,0
2.100009,1,0
2.100397,1,0
2.100595,1,0
2.100641,1,0
2.100807,1,0
2.101175,1,0
2.101203,1,0
2.101222,1,0
2.101528,1,0
2.101685,1,0
2.10169,1,0
2.102316,1,0
2.10247,1,0
2.102493,1,0
2.10258,1,0
2.102642,1,0
2.102653,1,0
2.102862,1,0
2.103062,1,0
2.103131,1,0
2.103504,1,0
2.104319,1,0
2.104335,1,0
2.104674,1,0
2.104799,1,0
2.104882,1,0
2.10508,1,0
2.105202,1,0
2.105745,1,0
2.10587,1,0
2.105906,1,0
2.106395,1,0
2.106554,1,0
2.107228,1,0
2.107717,1,0
2.108361,1,0
2.108636,1,0
2.108666,1,0
2.109032,1,0
2.109189,1,0
2.109375,33,0
2.109586,1,0
2.109844,1,0
2.109977,1,0
2.110189,1,0
2.110302,1,0
2.110316,1,0
2.110329,1,0
2.110706,1,0
2.110828,1,0
2.111124,1,0
2.111276,1,0
2.111629,1,0
2.111925,1,0
2.112079,1,0
2.112744,1,0
2.113702,1,0
2.113953,1,0
2.113985,1,0
2.114126,1,0
2.114332,1,0
2.114429,1,0
2.115272,1,0
2.115358,1,0
2.115799,1,0
2.115848,1,0
2.116012,1,0
2.116104,1,0
2.116272,1,0
2.11665,1,0
2.116792,1,0
2.117356,1,0
2.117414,1,0
2.117681,1,0
2.117928,1,0
2.118456,1,0
2.1185,1,0
2.118593,1,0
2.118679,1,0
2.118683,1,0
2.118935,1,0
2.11917,1,0
2.119225,1,0
2.119397,1,0
2.119757,1,0
2.119774,1,0
2.120079,1,0
2.120407,1,0
2.120623,1,0
2.120626,1,0
2.120958,1,0
2.121143,1,0
2.121674,1,0
2.121731,1,0
2.121884,1,0
2.122834,1,0
2.122867,1,0
2.123289,1,0
2.12355,1,0
2.124167,1,0
2.124787,1,0
2.124826,1,0
2.124938,1,0
2.124968,1,0
2.124986,1,0
2.125,28,0
2.12517,1,0
2.126455,1,0
